age_band,num_people,max_vax,time_1,time_2,time_3,time_4,infection,infection_day
2,1,2,126,216,-1,-1,0,-1
2,1,2,178,317,-1,-1,0,-1
2,1,2,66,344,-1,-1,0,-1
2,1,2,60,307,-1,-1,0,-1
2,1,2,155,239,-1,-1,0,-1
2,1,2,168,278,-1,-1,0,-1
2,1,2,135,328,-1,-1,0,-1
2,1,2,88,269,-1,-1,0,-1
2,1,2,40,319,-1,-1,0,-1
2,1,2,149,242,-1,-1,0,-1
2,1,2,138,220,-1,-1,0,-1
2,1,2,75,280,-1,-1,0,-1
2,1,2,55,303,-1,-1,0,-1
2,1,2,50,257,-1,-1,0,-1
2,1,2,170,226,-1,-1,0,-1
2,1,2,177,330,-1,-1,0,-1
2,1,2,62,267,-1,-1,0,-1
2,1,2,78,329,-1,-1,0,-1
2,1,2,35,248,-1,-1,0,-1
2,1,2,68,262,-1,-1,0,-1
2,1,2,105,355,-1,-1,0,-1
2,1,2,125,344,-1,-1,0,-1
2,1,2,92,326,-1,-1,0,-1
2,1,2,138,232,-1,-1,0,-1
2,1,2,137,265,-1,-1,0,-1
2,1,2,61,296,-1,-1,0,-1
2,1,2,80,351,-1,-1,0,-1
2,1,2,151,248,-1,-1,0,-1
2,1,2,151,226,-1,-1,0,-1
2,1,2,147,328,-1,-1,0,-1
2,1,2,57,226,-1,-1,0,-1
2,1,2,59,271,-1,-1,0,-1
2,1,2,34,349,-1,-1,0,-1
2,1,2,124,287,-1,-1,0,-1
2,1,2,137,253,-1,-1,0,-1
2,1,2,129,286,-1,-1,0,-1
2,1,2,51,298,-1,-1,0,-1
2,1,2,97,360,-1,-1,0,-1
2,1,2,145,230,-1,-1,0,-1
2,1,2,128,257,-1,-1,0,-1
2,1,2,77,283,-1,-1,0,-1
2,1,2,161,287,-1,-1,0,-1
2,1,2,140,297,-1,-1,0,-1
2,1,2,136,330,-1,-1,0,-1
2,1,2,60,221,-1,-1,0,-1
2,1,2,52,302,-1,-1,0,-1
2,1,2,62,255,-1,-1,0,-1
2,1,2,109,323,-1,-1,0,-1
2,1,2,105,341,-1,-1,0,-1
2,1,2,35,227,-1,-1,0,-1
2,1,2,170,336,-1,-1,0,-1
2,1,2,52,294,-1,-1,0,-1
2,1,2,125,361,-1,-1,0,-1
2,1,2,161,358,-1,-1,0,-1
2,1,2,142,231,-1,-1,0,-1
2,1,2,37,309,-1,-1,0,-1
2,1,2,110,231,-1,-1,0,-1
2,1,2,61,265,-1,-1,0,-1
2,1,2,161,257,-1,-1,0,-1
2,1,2,80,223,-1,-1,0,-1
2,1,2,100,339,-1,-1,0,-1
2,1,2,114,337,-1,-1,0,-1
2,1,2,37,350,-1,-1,0,-1
2,1,2,75,292,-1,-1,0,-1
2,1,2,122,351,-1,-1,0,-1
2,1,2,93,310,-1,-1,0,-1
2,1,2,61,217,-1,-1,0,-1
2,1,2,66,321,-1,-1,0,-1
2,1,2,139,352,-1,-1,0,-1
2,1,2,50,245,-1,-1,0,-1
2,1,2,57,346,-1,-1,0,-1
2,1,2,123,276,-1,-1,0,-1
2,1,2,144,282,-1,-1,0,-1
2,1,2,171,324,-1,-1,0,-1
2,1,2,66,273,-1,-1,0,-1
2,1,2,153,319,-1,-1,0,-1
2,1,2,40,218,-1,-1,0,-1
2,1,2,77,237,-1,-1,0,-1
2,1,2,47,351,-1,-1,0,-1
2,1,2,128,352,-1,-1,0,-1
2,1,2,131,332,-1,-1,0,-1
2,1,2,86,346,-1,-1,0,-1
2,1,2,41,360,-1,-1,0,-1
