age_band,num_people,max_vax,time_1,time_2,time_3,time_4,infection,infection_day
2,1,3,72,250,837,-1,0,-1
2,1,3,118,247,772,-1,0,-1
2,1,3,114,351,792,-1,0,-1
2,1,3,169,284,690,-1,0,-1
2,1,3,71,262,824,-1,0,-1
2,1,3,169,199,811,-1,0,-1
2,1,3,125,195,823,-1,0,-1
2,1,3,71,331,703,-1,0,-1
2,1,3,41,225,736,-1,0,-1
2,1,3,157,204,836,-1,0,-1
2,1,3,147,194,836,-1,0,-1
2,1,3,154,238,766,-1,0,-1
2,1,3,30,256,694,-1,0,-1
2,1,3,53,339,806,-1,0,-1
2,1,2,17,315,-1,-1,0,-1
2,1,2,138,340,-1,-1,0,-1
2,1,3,24,229,797,-1,0,-1
2,1,3,83,260,744,-1,0,-1
2,1,3,96,214,709,-1,0,-1
2,1,2,35,229,-1,-1,0,-1
2,1,3,79,248,720,-1,0,-1
2,1,2,28,336,-1,-1,0,-1
2,1,3,116,335,833,-1,0,-1
2,1,3,22,280,741,-1,0,-1
2,1,3,35,250,830,-1,0,-1
2,1,2,164,200,-1,-1,0,-1
2,1,2,123,202,-1,-1,0,-1
2,1,2,88,237,-1,-1,0,-1
2,1,3,38,341,809,-1,0,-1
2,1,3,56,210,749,-1,0,-1
2,1,3,164,215,772,-1,0,-1
2,1,3,90,211,812,-1,0,-1
2,1,3,36,328,723,-1,0,-1
2,1,2,13,333,-1,-1,0,-1
2,1,3,105,295,697,-1,0,-1
2,1,3,76,283,822,-1,0,-1
2,1,3,36,332,836,-1,0,-1
2,1,3,109,218,793,-1,0,-1
2,1,3,137,320,763,-1,0,-1
2,1,3,160,321,815,-1,0,-1
2,1,3,39,325,708,-1,0,-1
2,1,2,89,286,-1,-1,0,-1
2,1,3,38,231,826,-1,0,-1
2,1,3,139,249,787,-1,0,-1
2,1,3,162,212,750,-1,0,-1
2,1,3,34,219,827,-1,0,-1
2,1,3,91,279,820,-1,0,-1
2,1,3,18,222,816,-1,0,-1
2,1,3,22,224,795,-1,0,-1
2,1,2,175,328,-1,-1,0,-1
2,1,3,105,296,827,-1,0,-1
2,1,3,176,238,690,-1,0,-1
2,1,3,125,318,829,-1,0,-1
2,1,3,53,304,711,-1,0,-1
2,1,3,103,239,717,-1,0,-1
2,1,3,100,218,773,-1,0,-1
2,1,3,82,348,818,-1,0,-1
2,1,3,42,260,791,-1,0,-1
2,1,3,169,317,702,-1,0,-1
2,1,3,96,261,710,-1,0,-1
2,1,2,54,339,-1,-1,0,-1
2,1,2,139,267,-1,-1,0,-1
2,1,3,71,334,736,-1,0,-1
2,1,3,60,317,764,-1,0,-1
2,1,3,53,290,725,-1,0,-1
2,1,3,133,199,721,-1,0,-1
2,1,3,98,290,814,-1,0,-1
2,1,3,86,354,757,-1,0,-1
2,1,3,19,321,833,-1,0,-1
2,1,3,129,297,704,-1,0,-1
2,1,3,82,345,774,-1,0,-1
2,1,3,103,248,773,-1,0,-1
2,1,3,91,251,756,-1,0,-1
2,1,3,37,278,836,-1,0,-1
2,1,3,121,277,722,-1,0,-1
2,1,3,27,314,784,-1,0,-1
2,1,3,87,354,765,-1,0,-1
2,1,2,115,315,-1,-1,0,-1
2,1,3,89,361,744,-1,0,-1
2,1,2,54,274,-1,-1,0,-1
