age_band,num_people,max_vax,time_1,time_2,time_3,time_4,infection,infection_day
2,1,3,152,288,716,-1,0,-1
2,1,3,142,343,790,-1,0,-1
2,1,3,98,346,798,-1,0,-1
2,1,3,181,264,764,-1,0,-1
2,1,2,55,323,-1,-1,0,-1
2,1,3,54,289,751,-1,0,-1
2,1,2,174,256,-1,-1,0,-1
2,1,3,116,310,690,-1,0,-1
2,1,3,120,272,705,-1,0,-1
2,1,3,143,319,762,-1,0,-1
2,1,2,148,263,-1,-1,0,-1
2,1,2,132,319,-1,-1,0,-1
2,1,3,68,288,777,-1,0,-1
2,1,3,78,239,721,-1,0,-1
2,1,3,72,267,736,-1,0,-1
2,1,3,149,332,776,-1,0,-1
2,1,3,158,322,724,-1,0,-1
2,1,3,75,342,739,-1,0,-1
2,1,3,94,320,836,-1,0,-1
2,1,3,70,240,746,-1,0,-1
2,1,3,77,262,744,-1,0,-1
2,1,3,91,343,829,-1,0,-1
2,1,3,119,241,725,-1,0,-1
2,1,3,138,288,813,-1,0,-1
2,1,3,162,249,747,-1,0,-1
2,1,3,100,328,788,-1,0,-1
2,1,3,165,302,837,-1,0,-1
2,1,3,136,345,837,-1,0,-1
2,1,3,102,249,808,-1,0,-1
2,1,3,170,248,791,-1,0,-1
2,1,3,173,300,712,-1,0,-1
2,1,3,79,307,783,-1,0,-1
2,1,3,104,355,823,-1,0,-1
2,1,3,70,313,821,-1,0,-1
2,1,2,124,256,-1,-1,0,-1
2,1,3,97,347,748,-1,0,-1
2,1,3,52,290,756,-1,0,-1
2,1,3,102,250,732,-1,0,-1
2,1,3,119,345,734,-1,0,-1
2,1,3,69,279,707,-1,0,-1
2,1,3,106,288,819,-1,0,-1
2,1,3,81,280,808,-1,0,-1
2,1,3,127,257,695,-1,0,-1
2,1,3,158,271,702,-1,0,-1
2,1,3,57,267,761,-1,0,-1
2,1,3,169,245,782,-1,0,-1
2,1,3,135,296,738,-1,0,-1
2,1,3,159,262,812,-1,0,-1
2,1,3,168,252,759,-1,0,-1
2,1,2,78,319,-1,-1,0,-1
2,1,3,75,337,834,-1,0,-1
2,1,3,74,350,731,-1,0,-1
2,1,2,143,235,-1,-1,0,-1
2,1,3,102,280,745,-1,0,-1
2,1,2,58,302,-1,-1,0,-1
2,1,3,63,268,702,-1,0,-1
2,1,2,138,332,-1,-1,0,-1
2,1,3,112,356,790,-1,0,-1
2,1,3,116,305,713,-1,0,-1
2,1,2,166,252,-1,-1,0,-1
2,1,2,134,326,-1,-1,0,-1
2,1,3,118,328,764,-1,0,-1
2,1,2,123,273,-1,-1,0,-1
2,1,2,113,237,-1,-1,0,-1
2,1,3,59,279,699,-1,0,-1
2,1,3,122,283,716,-1,0,-1
2,1,3,180,287,829,-1,0,-1
2,1,3,66,254,694,-1,0,-1
2,1,2,162,299,-1,-1,0,-1
2,1,3,97,252,834,-1,0,-1
2,1,2,72,242,-1,-1,0,-1
2,1,3,157,321,786,-1,0,-1
2,1,3,66,319,830,-1,0,-1
2,1,3,142,356,779,-1,0,-1
2,1,3,59,351,769,-1,0,-1
2,1,3,59,294,713,-1,0,-1
2,1,3,128,293,789,-1,0,-1
2,1,3,63,318,701,-1,0,-1
2,1,2,86,324,-1,-1,0,-1
2,1,3,137,351,828,-1,0,-1
2,1,3,98,307,780,-1,0,-1
2,1,2,151,237,-1,-1,0,-1
2,1,3,71,335,822,-1,0,-1
2,1,3,142,313,808,-1,0,-1
2,1,3,94,243,812,-1,0,-1
2,1,3,118,305,807,-1,0,-1
2,1,3,64,351,837,-1,0,-1
2,1,3,177,250,743,-1,0,-1
2,1,3,180,265,773,-1,0,-1
2,1,3,65,342,835,-1,0,-1
2,1,3,167,258,792,-1,0,-1
2,1,3,106,321,692,-1,0,-1
2,1,3,99,273,828,-1,0,-1
2,1,3,142,300,751,-1,0,-1
2,1,3,153,319,718,-1,0,-1
2,1,3,56,254,744,-1,0,-1
2,1,3,119,236,796,-1,0,-1
2,1,3,71,337,767,-1,0,-1
2,1,3,168,343,747,-1,0,-1
2,1,3,74,325,716,-1,0,-1
2,1,3,59,290,713,-1,0,-1
2,1,3,106,327,820,-1,0,-1
2,1,2,80,237,-1,-1,0,-1
2,1,3,149,322,701,-1,0,-1
2,1,3,149,264,808,-1,0,-1
2,1,3,75,311,806,-1,0,-1
2,1,3,100,278,753,-1,0,-1
2,1,3,168,307,808,-1,0,-1
2,1,2,65,283,-1,-1,0,-1
2,1,3,65,348,797,-1,0,-1
2,1,3,103,344,746,-1,0,-1
2,1,3,172,250,761,-1,0,-1
2,1,2,66,298,-1,-1,0,-1
2,1,3,179,351,781,-1,0,-1
2,1,3,168,273,741,-1,0,-1
2,1,3,168,356,801,-1,0,-1
2,1,3,123,268,733,-1,0,-1
2,1,3,91,259,739,-1,0,-1
2,1,3,161,337,837,-1,0,-1
2,1,2,70,348,-1,-1,0,-1
2,1,2,135,330,-1,-1,0,-1
2,1,3,157,319,828,-1,0,-1
2,1,3,141,360,784,-1,0,-1
2,1,3,163,313,754,-1,0,-1
2,1,3,125,277,706,-1,0,-1
2,1,2,128,256,-1,-1,0,-1
2,1,2,76,295,-1,-1,0,-1
2,1,3,57,298,728,-1,0,-1
2,1,3,64,306,830,-1,0,-1
2,1,3,66,259,793,-1,0,-1
2,1,3,81,293,718,-1,0,-1
2,1,2,119,313,-1,-1,0,-1
2,1,3,144,286,709,-1,0,-1
2,1,3,74,250,806,-1,0,-1
2,1,3,55,361,836,-1,0,-1
2,1,3,88,308,750,-1,0,-1
2,1,3,164,315,689,-1,0,-1
2,1,3,123,250,691,-1,0,-1
2,1,3,134,330,789,-1,0,-1
2,1,3,61,298,785,-1,0,-1
2,1,3,113,298,723,-1,0,-1
2,1,3,68,346,700,-1,0,-1
2,1,3,71,356,716,-1,0,-1
2,1,3,69,335,744,-1,0,-1
2,1,3,179,240,758,-1,0,-1
2,1,3,156,289,779,-1,0,-1
2,1,3,141,256,784,-1,0,-1
2,1,3,139,311,793,-1,0,-1
2,1,3,181,289,789,-1,0,-1
2,1,3,106,358,749,-1,0,-1
2,1,3,147,279,773,-1,0,-1
2,1,2,85,332,-1,-1,0,-1
2,1,3,149,359,716,-1,0,-1
2,1,3,129,308,773,-1,0,-1
2,1,3,179,353,810,-1,0,-1
2,1,3,150,342,794,-1,0,-1
2,1,3,71,282,695,-1,0,-1
2,1,3,108,337,744,-1,0,-1
2,1,3,67,355,734,-1,0,-1
2,1,3,115,347,828,-1,0,-1
2,1,3,62,255,708,-1,0,-1
2,1,3,83,295,799,-1,0,-1
2,1,3,56,274,711,-1,0,-1
2,1,3,175,362,803,-1,0,-1
2,1,3,163,346,723,-1,0,-1
2,1,3,58,273,811,-1,0,-1
2,1,2,136,330,-1,-1,0,-1
2,1,3,137,245,730,-1,0,-1
2,1,2,88,277,-1,-1,0,-1
2,1,2,124,358,-1,-1,0,-1
2,1,3,59,298,808,-1,0,-1
2,1,2,127,334,-1,-1,0,-1
2,1,2,96,322,-1,-1,0,-1
2,1,3,171,331,744,-1,0,-1
2,1,3,66,286,774,-1,0,-1
2,1,3,168,305,693,-1,0,-1
2,1,3,132,322,820,-1,0,-1
2,1,3,154,333,756,-1,0,-1
2,1,3,118,238,809,-1,0,-1
2,1,3,167,343,801,-1,0,-1
2,1,3,142,246,770,-1,0,-1
2,1,3,136,245,782,-1,0,-1
2,1,2,88,264,-1,-1,0,-1
2,1,3,175,362,751,-1,0,-1
2,1,3,165,269,765,-1,0,-1
2,1,3,117,264,692,-1,0,-1
2,1,2,107,301,-1,-1,0,-1
2,1,2,92,298,-1,-1,0,-1
2,1,2,150,277,-1,-1,0,-1
2,1,3,145,281,709,-1,0,-1
2,1,3,120,253,784,-1,0,-1
2,1,2,85,262,-1,-1,0,-1
2,1,3,82,304,695,-1,0,-1
2,1,3,71,337,797,-1,0,-1
2,1,2,169,287,-1,-1,0,-1
2,1,3,115,328,704,-1,0,-1
2,1,3,76,289,793,-1,0,-1
2,1,3,164,327,743,-1,0,-1
2,1,3,159,345,809,-1,0,-1
2,1,3,60,344,798,-1,0,-1
2,1,2,106,278,-1,-1,0,-1
2,1,3,117,360,732,-1,0,-1
2,1,3,168,362,760,-1,0,-1
2,1,3,158,340,711,-1,0,-1
2,1,3,100,305,706,-1,0,-1
2,1,3,101,313,733,-1,0,-1
2,1,3,90,363,774,-1,0,-1
2,1,2,160,240,-1,-1,0,-1
2,1,3,126,282,757,-1,0,-1
2,1,3,132,351,747,-1,0,-1
2,1,3,105,244,734,-1,0,-1
2,1,3,64,323,769,-1,0,-1
2,1,3,126,363,739,-1,0,-1
2,1,3,67,246,770,-1,0,-1
2,1,3,180,279,763,-1,0,-1
2,1,3,52,362,795,-1,0,-1
2,1,3,129,357,806,-1,0,-1
2,1,3,127,246,759,-1,0,-1
2,1,2,134,348,-1,-1,0,-1
2,1,3,160,256,778,-1,0,-1
2,1,3,59,280,795,-1,0,-1
2,1,2,126,249,-1,-1,0,-1
2,1,3,59,353,784,-1,0,-1
2,1,3,100,307,713,-1,0,-1
2,1,3,128,264,746,-1,0,-1
2,1,2,83,300,-1,-1,0,-1
2,1,3,165,341,721,-1,0,-1
2,1,3,73,235,799,-1,0,-1
2,1,3,77,341,784,-1,0,-1
2,1,3,119,329,762,-1,0,-1
2,1,3,136,320,697,-1,0,-1
2,1,3,102,291,760,-1,0,-1
2,1,3,91,277,829,-1,0,-1
2,1,3,157,347,741,-1,0,-1
2,1,3,83,300,702,-1,0,-1
2,1,3,81,343,741,-1,0,-1
2,1,3,113,332,809,-1,0,-1
2,1,3,152,337,816,-1,0,-1
2,1,2,68,317,-1,-1,0,-1
2,1,3,61,277,719,-1,0,-1
2,1,3,97,325,697,-1,0,-1
2,1,3,153,249,751,-1,0,-1
2,1,3,79,342,775,-1,0,-1
2,1,3,68,257,721,-1,0,-1
2,1,3,90,320,814,-1,0,-1
2,1,3,55,344,691,-1,0,-1
2,1,3,76,335,720,-1,0,-1
2,1,3,163,355,697,-1,0,-1
2,1,3,142,348,801,-1,0,-1
2,1,3,121,259,791,-1,0,-1
2,1,3,169,313,729,-1,0,-1
2,1,3,95,309,724,-1,0,-1
2,1,3,73,270,771,-1,0,-1
2,1,3,103,280,719,-1,0,-1
2,1,3,79,316,806,-1,0,-1
2,1,3,177,298,767,-1,0,-1
2,1,2,107,321,-1,-1,0,-1
2,1,3,132,325,831,-1,0,-1
2,1,3,107,248,829,-1,0,-1
2,1,3,150,337,748,-1,0,-1
2,1,3,162,244,750,-1,0,-1
2,1,3,117,270,821,-1,0,-1
2,1,2,154,328,-1,-1,0,-1
2,1,3,157,327,773,-1,0,-1
2,1,3,161,324,781,-1,0,-1
2,1,3,156,357,786,-1,0,-1
2,1,2,55,257,-1,-1,0,-1
2,1,3,112,334,715,-1,0,-1
2,1,3,108,290,799,-1,0,-1
2,1,3,58,342,787,-1,0,-1
2,1,3,178,275,768,-1,0,-1
2,1,3,71,339,734,-1,0,-1
2,1,3,113,341,792,-1,0,-1
2,1,3,76,312,768,-1,0,-1
2,1,3,126,328,719,-1,0,-1
2,1,3,60,279,794,-1,0,-1
2,1,3,82,313,697,-1,0,-1
2,1,3,160,336,756,-1,0,-1
2,1,2,124,240,-1,-1,0,-1
2,1,3,75,344,805,-1,0,-1
2,1,3,161,236,749,-1,0,-1
2,1,3,90,261,766,-1,0,-1
2,1,3,122,237,805,-1,0,-1
2,1,3,174,331,754,-1,0,-1
2,1,2,114,237,-1,-1,0,-1
2,1,3,106,263,834,-1,0,-1
2,1,3,114,321,773,-1,0,-1
2,1,3,89,278,752,-1,0,-1
2,1,2,145,355,-1,-1,0,-1
2,1,3,138,310,820,-1,0,-1
2,1,3,148,299,769,-1,0,-1
2,1,3,128,266,788,-1,0,-1
2,1,3,177,286,740,-1,0,-1
2,1,3,92,307,753,-1,0,-1
2,1,3,66,236,792,-1,0,-1
2,1,3,108,272,790,-1,0,-1
2,1,3,95,350,748,-1,0,-1
2,1,3,78,282,775,-1,0,-1
2,1,3,91,356,729,-1,0,-1
2,1,2,128,284,-1,-1,0,-1
2,1,3,63,240,806,-1,0,-1
2,1,2,101,310,-1,-1,0,-1
2,1,3,165,267,694,-1,0,-1
2,1,3,131,339,761,-1,0,-1
2,1,3,126,326,700,-1,0,-1
2,1,3,135,348,770,-1,0,-1
2,1,3,94,268,753,-1,0,-1
