age_band,num_people,max_vax,time_1,time_2,time_3,time_4,infection,infection_day
2,1,2,169,221,-1,-1,0,-1
2,1,2,81,269,-1,-1,0,-1
2,2,2,169,268,-1,-1,0,-1
2,1,2,169,230,-1,-1,0,-1
2,1,2,52,267,-1,-1,0,-1
2,1,2,15,292,-1,-1,0,-1
2,1,2,179,350,-1,-1,0,-1
2,1,2,143,343,-1,-1,0,-1
2,1,2,39,231,-1,-1,0,-1
2,1,2,44,309,-1,-1,0,-1
2,1,2,112,317,-1,-1,0,-1
2,2,2,46,196,-1,-1,0,-1
2,1,2,175,218,-1,-1,0,-1
2,1,2,37,215,-1,-1,0,-1
2,1,2,46,353,-1,-1,0,-1
2,1,2,116,251,-1,-1,0,-1
2,2,2,31,325,-1,-1,0,-1
2,1,2,85,264,-1,-1,0,-1
2,1,2,45,322,-1,-1,0,-1
2,1,2,165,217,-1,-1,0,-1
2,1,2,114,204,-1,-1,0,-1
2,2,2,18,283,-1,-1,0,-1
2,1,2,133,211,-1,-1,0,-1
2,1,2,58,217,-1,-1,0,-1
2,1,2,60,344,-1,-1,0,-1
2,1,2,40,241,-1,-1,0,-1
2,1,2,49,319,-1,-1,0,-1
2,1,2,20,318,-1,-1,0,-1
2,2,2,54,344,-1,-1,0,-1
2,1,2,21,200,-1,-1,0,-1
2,2,2,148,319,-1,-1,0,-1
2,1,2,37,258,-1,-1,0,-1
2,1,2,131,256,-1,-1,0,-1
2,1,2,76,339,-1,-1,0,-1
2,1,2,19,272,-1,-1,0,-1
2,1,2,71,267,-1,-1,0,-1
2,1,2,35,349,-1,-1,0,-1
2,1,2,39,357,-1,-1,0,-1
2,1,2,128,255,-1,-1,0,-1
2,1,2,138,220,-1,-1,0,-1
2,1,2,122,227,-1,-1,0,-1
2,1,2,48,246,-1,-1,0,-1
2,1,2,79,355,-1,-1,0,-1
2,1,2,78,205,-1,-1,0,-1
2,1,2,134,263,-1,-1,0,-1
2,1,2,15,245,-1,-1,0,-1
2,2,2,103,193,-1,-1,0,-1
2,1,2,38,343,-1,-1,0,-1
2,2,2,116,314,-1,-1,0,-1
2,1,2,117,206,-1,-1,0,-1
2,1,2,41,256,-1,-1,0,-1
2,1,2,83,228,-1,-1,0,-1
2,1,2,178,259,-1,-1,0,-1
2,1,2,119,237,-1,-1,0,-1
2,1,2,99,304,-1,-1,0,-1
2,1,2,165,234,-1,-1,0,-1
2,2,2,102,224,-1,-1,0,-1
2,1,2,24,273,-1,-1,0,-1
2,1,2,170,297,-1,-1,0,-1
2,1,2,51,197,-1,-1,0,-1
2,1,2,82,256,-1,-1,0,-1
2,1,2,166,197,-1,-1,0,-1
2,1,2,58,222,-1,-1,0,-1
2,1,2,81,241,-1,-1,0,-1
2,1,2,12,323,-1,-1,0,-1
2,1,2,174,352,-1,-1,0,-1
2,1,2,145,217,-1,-1,0,-1
2,1,2,175,231,-1,-1,0,-1
2,1,2,145,310,-1,-1,0,-1
2,1,2,69,302,-1,-1,0,-1
2,1,2,26,304,-1,-1,0,-1
2,1,2,66,232,-1,-1,0,-1
2,1,2,45,296,-1,-1,0,-1
2,1,2,23,318,-1,-1,0,-1
2,1,2,173,218,-1,-1,0,-1
2,1,2,29,280,-1,-1,0,-1
2,1,2,117,219,-1,-1,0,-1
2,1,2,61,262,-1,-1,0,-1
2,1,2,156,192,-1,-1,0,-1
2,1,2,134,335,-1,-1,0,-1
2,1,2,66,338,-1,-1,0,-1
2,1,2,44,244,-1,-1,0,-1
2,1,2,88,244,-1,-1,0,-1
2,1,2,120,245,-1,-1,0,-1
2,1,2,125,257,-1,-1,0,-1
2,1,2,46,306,-1,-1,0,-1
2,1,2,79,278,-1,-1,0,-1
2,1,2,151,259,-1,-1,0,-1
2,1,2,108,291,-1,-1,0,-1
2,1,2,113,247,-1,-1,0,-1
2,1,2,66,355,-1,-1,0,-1
2,1,2,120,221,-1,-1,0,-1
2,1,2,153,325,-1,-1,0,-1
2,1,2,116,196,-1,-1,0,-1
2,1,2,101,313,-1,-1,0,-1
2,1,2,144,235,-1,-1,0,-1
2,1,2,127,327,-1,-1,0,-1
2,1,2,164,314,-1,-1,0,-1
2,1,2,58,356,-1,-1,0,-1
2,1,2,54,323,-1,-1,0,-1
2,1,2,178,342,-1,-1,0,-1
2,1,2,145,316,-1,-1,0,-1
2,1,2,128,264,-1,-1,0,-1
2,1,2,144,295,-1,-1,0,-1
2,1,2,173,296,-1,-1,0,-1
2,1,2,61,295,-1,-1,0,-1
2,1,2,175,295,-1,-1,0,-1
2,1,2,150,300,-1,-1,0,-1
2,2,2,58,299,-1,-1,0,-1
2,1,2,52,349,-1,-1,0,-1
2,1,2,59,327,-1,-1,0,-1
2,1,2,148,324,-1,-1,0,-1
2,1,2,103,208,-1,-1,0,-1
2,1,2,41,220,-1,-1,0,-1
2,1,2,81,332,-1,-1,0,-1
2,1,2,159,254,-1,-1,0,-1
2,1,2,157,282,-1,-1,0,-1
2,1,2,13,226,-1,-1,0,-1
2,1,2,144,219,-1,-1,0,-1
2,1,2,158,245,-1,-1,0,-1
2,1,2,103,227,-1,-1,0,-1
2,1,2,123,341,-1,-1,0,-1
2,1,2,157,288,-1,-1,0,-1
2,1,2,132,274,-1,-1,0,-1
2,1,2,144,204,-1,-1,0,-1
2,1,2,143,225,-1,-1,0,-1
2,1,2,11,278,-1,-1,0,-1
2,1,2,47,243,-1,-1,0,-1
2,1,2,63,215,-1,-1,0,-1
2,1,2,88,315,-1,-1,0,-1
2,1,2,69,259,-1,-1,0,-1
2,1,2,70,333,-1,-1,0,-1
2,1,2,15,203,-1,-1,0,-1
2,1,2,90,337,-1,-1,0,-1
2,1,2,127,344,-1,-1,0,-1
2,2,2,67,260,-1,-1,0,-1
2,1,2,124,245,-1,-1,0,-1
2,1,2,178,237,-1,-1,0,-1
2,1,2,91,238,-1,-1,0,-1
2,2,2,167,204,-1,-1,0,-1
2,1,2,98,332,-1,-1,0,-1
2,2,2,166,234,-1,-1,0,-1
2,1,2,124,302,-1,-1,0,-1
2,1,2,40,269,-1,-1,0,-1
2,1,2,62,237,-1,-1,0,-1
2,1,2,21,306,-1,-1,0,-1
2,1,2,68,195,-1,-1,0,-1
2,1,2,69,357,-1,-1,0,-1
2,1,2,49,239,-1,-1,0,-1
2,2,2,53,217,-1,-1,0,-1
2,1,2,75,340,-1,-1,0,-1
2,2,2,143,273,-1,-1,0,-1
2,1,2,154,321,-1,-1,0,-1
2,1,2,69,233,-1,-1,0,-1
2,1,2,36,206,-1,-1,0,-1
2,1,2,88,318,-1,-1,0,-1
2,1,2,136,228,-1,-1,0,-1
2,1,2,144,196,-1,-1,0,-1
2,1,2,56,228,-1,-1,0,-1
2,2,2,123,258,-1,-1,0,-1
2,2,2,174,325,-1,-1,0,-1
2,1,2,93,329,-1,-1,0,-1
2,1,2,97,248,-1,-1,0,-1
2,1,2,29,347,-1,-1,0,-1
2,1,2,29,276,-1,-1,0,-1
2,1,2,57,328,-1,-1,0,-1
2,1,2,91,308,-1,-1,0,-1
2,1,2,161,266,-1,-1,0,-1
2,1,2,77,284,-1,-1,0,-1
2,1,2,32,208,-1,-1,0,-1
2,1,2,58,248,-1,-1,0,-1
2,1,2,12,249,-1,-1,0,-1
2,1,2,16,250,-1,-1,0,-1
2,1,2,75,315,-1,-1,0,-1
2,1,2,157,237,-1,-1,0,-1
2,1,2,43,279,-1,-1,0,-1
2,1,2,129,192,-1,-1,0,-1
2,1,2,145,305,-1,-1,0,-1
2,2,2,159,342,-1,-1,0,-1
2,2,2,181,343,-1,-1,0,-1
2,1,2,94,360,-1,-1,0,-1
2,1,2,55,363,-1,-1,0,-1
2,1,2,149,230,-1,-1,0,-1
2,1,2,100,205,-1,-1,0,-1
2,1,2,72,244,-1,-1,0,-1
2,2,2,174,253,-1,-1,0,-1
2,1,2,70,303,-1,-1,0,-1
2,1,2,105,228,-1,-1,0,-1
2,1,2,79,318,-1,-1,0,-1
2,1,2,15,204,-1,-1,0,-1
2,1,2,16,215,-1,-1,0,-1
2,1,2,150,347,-1,-1,0,-1
2,1,2,104,247,-1,-1,0,-1
2,1,2,149,345,-1,-1,0,-1
2,1,2,14,348,-1,-1,0,-1
2,1,2,144,319,-1,-1,0,-1
2,1,2,59,222,-1,-1,0,-1
2,1,2,130,218,-1,-1,0,-1
2,1,2,140,248,-1,-1,0,-1
2,1,2,29,305,-1,-1,0,-1
2,1,2,89,276,-1,-1,0,-1
2,1,2,179,233,-1,-1,0,-1
2,1,2,32,251,-1,-1,0,-1
