age_band,num_people,max_vax,time_1,time_2,time_3,time_4,infection,infection_day
2,1,2,95,303,-1,-1,0,-1
2,1,2,56,201,-1,-1,0,-1
2,1,2,146,194,-1,-1,0,-1
2,1,2,113,281,-1,-1,0,-1
2,1,2,128,327,-1,-1,0,-1
2,2,2,117,275,-1,-1,0,-1
2,1,2,66,255,-1,-1,0,-1
2,1,2,81,353,-1,-1,0,-1
2,1,2,24,339,-1,-1,0,-1
2,1,2,170,301,-1,-1,0,-1
2,1,2,71,280,-1,-1,0,-1
2,2,2,125,295,-1,-1,0,-1
2,1,2,108,301,-1,-1,0,-1
2,1,2,99,210,-1,-1,0,-1
2,1,2,99,233,-1,-1,0,-1
2,1,2,48,358,-1,-1,0,-1
2,1,2,45,226,-1,-1,0,-1
2,1,2,58,320,-1,-1,0,-1
2,2,2,181,263,-1,-1,0,-1
2,2,2,10,212,-1,-1,0,-1
2,1,2,120,230,-1,-1,0,-1
2,1,2,55,288,-1,-1,0,-1
2,1,2,78,213,-1,-1,0,-1
2,1,2,14,292,-1,-1,0,-1
2,1,2,48,336,-1,-1,0,-1
2,1,2,67,353,-1,-1,0,-1
2,1,2,69,244,-1,-1,0,-1
2,1,2,38,331,-1,-1,0,-1
2,1,2,127,277,-1,-1,0,-1
2,1,2,38,242,-1,-1,0,-1
2,1,2,66,230,-1,-1,0,-1
2,1,2,48,287,-1,-1,0,-1
2,2,2,149,227,-1,-1,0,-1
2,1,2,109,257,-1,-1,0,-1
2,2,2,125,286,-1,-1,0,-1
2,1,2,126,359,-1,-1,0,-1
2,1,2,107,254,-1,-1,0,-1
2,1,2,58,233,-1,-1,0,-1
2,1,2,120,316,-1,-1,0,-1
2,1,2,99,346,-1,-1,0,-1
2,1,2,159,300,-1,-1,0,-1
2,1,2,126,196,-1,-1,0,-1
2,1,2,105,231,-1,-1,0,-1
2,1,2,90,208,-1,-1,0,-1
2,1,2,52,248,-1,-1,0,-1
2,1,2,50,348,-1,-1,0,-1
2,1,2,67,286,-1,-1,0,-1
2,1,2,97,359,-1,-1,0,-1
2,1,2,25,228,-1,-1,0,-1
2,1,2,149,332,-1,-1,0,-1
2,1,2,73,201,-1,-1,0,-1
2,1,2,127,294,-1,-1,0,-1
2,1,2,120,211,-1,-1,0,-1
2,2,2,70,243,-1,-1,0,-1
2,1,2,13,347,-1,-1,0,-1
2,1,2,58,224,-1,-1,0,-1
2,1,2,40,310,-1,-1,0,-1
2,1,2,87,267,-1,-1,0,-1
2,1,2,12,263,-1,-1,0,-1
2,1,2,85,360,-1,-1,0,-1
2,1,2,10,303,-1,-1,0,-1
2,1,2,106,232,-1,-1,0,-1
2,1,2,104,232,-1,-1,0,-1
2,1,2,139,306,-1,-1,0,-1
2,1,2,61,322,-1,-1,0,-1
2,1,2,176,346,-1,-1,0,-1
2,1,2,66,240,-1,-1,0,-1
2,1,2,123,307,-1,-1,0,-1
2,1,2,85,239,-1,-1,0,-1
2,1,2,12,221,-1,-1,0,-1
2,1,2,110,290,-1,-1,0,-1
2,1,2,61,329,-1,-1,0,-1
2,1,2,142,352,-1,-1,0,-1
2,1,2,176,210,-1,-1,0,-1
2,1,2,146,260,-1,-1,0,-1
2,1,2,75,328,-1,-1,0,-1
2,1,2,91,330,-1,-1,0,-1
2,1,2,174,287,-1,-1,0,-1
2,2,2,56,338,-1,-1,0,-1
2,1,2,140,297,-1,-1,0,-1
2,1,2,41,211,-1,-1,0,-1
2,1,2,138,194,-1,-1,0,-1
2,1,2,84,224,-1,-1,0,-1
2,1,2,149,215,-1,-1,0,-1
2,1,2,96,258,-1,-1,0,-1
2,1,2,76,344,-1,-1,0,-1
2,1,2,47,260,-1,-1,0,-1
2,1,2,141,359,-1,-1,0,-1
2,1,2,80,259,-1,-1,0,-1
2,1,2,128,341,-1,-1,0,-1
2,1,2,152,217,-1,-1,0,-1
2,1,2,76,234,-1,-1,0,-1
2,1,2,82,320,-1,-1,0,-1
2,2,2,15,283,-1,-1,0,-1
2,1,2,136,346,-1,-1,0,-1
2,1,2,89,227,-1,-1,0,-1
2,1,2,132,242,-1,-1,0,-1
2,1,2,85,304,-1,-1,0,-1
2,1,2,66,290,-1,-1,0,-1
2,1,2,78,281,-1,-1,0,-1
2,1,2,104,302,-1,-1,0,-1
2,1,2,109,203,-1,-1,0,-1
2,1,2,26,357,-1,-1,0,-1
2,1,2,143,356,-1,-1,0,-1
2,1,2,25,336,-1,-1,0,-1
2,1,2,92,272,-1,-1,0,-1
2,1,2,172,333,-1,-1,0,-1
2,1,2,104,247,-1,-1,0,-1
2,1,2,139,322,-1,-1,0,-1
2,1,2,180,362,-1,-1,0,-1
2,2,2,176,204,-1,-1,0,-1
2,1,2,40,334,-1,-1,0,-1
2,1,2,113,192,-1,-1,0,-1
2,1,2,167,260,-1,-1,0,-1
2,1,2,114,208,-1,-1,0,-1
2,1,2,26,275,-1,-1,0,-1
2,2,2,172,278,-1,-1,0,-1
2,2,2,153,211,-1,-1,0,-1
2,1,2,23,263,-1,-1,0,-1
2,1,2,116,283,-1,-1,0,-1
2,1,2,101,344,-1,-1,0,-1
2,1,2,41,305,-1,-1,0,-1
2,1,2,133,207,-1,-1,0,-1
2,1,2,30,357,-1,-1,0,-1
2,1,2,32,323,-1,-1,0,-1
2,1,2,168,321,-1,-1,0,-1
2,1,2,57,311,-1,-1,0,-1
2,1,2,39,292,-1,-1,0,-1
2,2,2,164,204,-1,-1,0,-1
2,1,2,35,291,-1,-1,0,-1
2,1,2,15,306,-1,-1,0,-1
2,1,2,177,309,-1,-1,0,-1
2,2,2,21,226,-1,-1,0,-1
2,1,2,160,236,-1,-1,0,-1
2,2,2,12,267,-1,-1,0,-1
2,2,2,100,273,-1,-1,0,-1
2,1,2,32,251,-1,-1,0,-1
2,1,2,60,325,-1,-1,0,-1
2,2,2,74,303,-1,-1,0,-1
2,1,2,135,333,-1,-1,0,-1
2,2,2,87,345,-1,-1,0,-1
2,1,2,133,208,-1,-1,0,-1
2,1,2,166,212,-1,-1,0,-1
2,1,2,49,356,-1,-1,0,-1
2,2,2,53,270,-1,-1,0,-1
2,1,2,114,221,-1,-1,0,-1
2,1,2,169,229,-1,-1,0,-1
2,1,2,140,229,-1,-1,0,-1
2,1,2,89,353,-1,-1,0,-1
2,3,2,23,306,-1,-1,0,-1
2,1,2,67,259,-1,-1,0,-1
2,2,2,11,273,-1,-1,0,-1
2,1,2,153,206,-1,-1,0,-1
2,1,2,138,197,-1,-1,0,-1
2,1,2,80,202,-1,-1,0,-1
2,1,2,155,312,-1,-1,0,-1
2,1,2,38,256,-1,-1,0,-1
2,1,2,167,266,-1,-1,0,-1
2,1,2,61,266,-1,-1,0,-1
2,1,2,32,245,-1,-1,0,-1
2,1,2,136,303,-1,-1,0,-1
2,1,2,10,194,-1,-1,0,-1
2,1,2,145,271,-1,-1,0,-1
2,1,2,38,359,-1,-1,0,-1
2,1,2,144,222,-1,-1,0,-1
2,2,2,161,350,-1,-1,0,-1
2,1,2,174,283,-1,-1,0,-1
2,1,2,89,256,-1,-1,0,-1
2,1,2,63,294,-1,-1,0,-1
2,1,2,35,347,-1,-1,0,-1
2,1,2,181,224,-1,-1,0,-1
2,1,2,35,261,-1,-1,0,-1
2,1,2,123,303,-1,-1,0,-1
2,1,2,35,349,-1,-1,0,-1
2,1,2,12,322,-1,-1,0,-1
2,1,2,107,212,-1,-1,0,-1
2,1,2,123,296,-1,-1,0,-1
2,1,2,22,328,-1,-1,0,-1
2,1,2,88,327,-1,-1,0,-1
2,1,2,132,294,-1,-1,0,-1
2,1,2,22,321,-1,-1,0,-1
2,1,2,105,362,-1,-1,0,-1
2,2,2,156,234,-1,-1,0,-1
2,1,2,19,219,-1,-1,0,-1
2,1,2,150,222,-1,-1,0,-1
2,1,2,174,338,-1,-1,0,-1
2,1,2,71,275,-1,-1,0,-1
2,1,2,58,261,-1,-1,0,-1
2,1,2,59,203,-1,-1,0,-1
2,1,2,66,329,-1,-1,0,-1
2,1,2,58,330,-1,-1,0,-1
2,1,2,159,361,-1,-1,0,-1
2,1,2,52,288,-1,-1,0,-1
2,1,2,168,286,-1,-1,0,-1
2,2,2,97,325,-1,-1,0,-1
2,1,2,113,206,-1,-1,0,-1
2,1,2,128,324,-1,-1,0,-1
2,1,2,25,230,-1,-1,0,-1
2,1,2,50,281,-1,-1,0,-1
2,1,2,166,309,-1,-1,0,-1
2,1,2,102,305,-1,-1,0,-1
2,1,2,144,342,-1,-1,0,-1
2,1,2,132,357,-1,-1,0,-1
2,1,2,57,200,-1,-1,0,-1
2,1,2,166,348,-1,-1,0,-1
2,1,2,120,359,-1,-1,0,-1
2,1,2,172,271,-1,-1,0,-1
2,1,2,107,309,-1,-1,0,-1
2,1,2,94,296,-1,-1,0,-1
2,1,2,40,328,-1,-1,0,-1
2,1,2,153,212,-1,-1,0,-1
2,1,2,114,347,-1,-1,0,-1
2,1,2,108,317,-1,-1,0,-1
2,2,2,38,312,-1,-1,0,-1
2,1,2,59,262,-1,-1,0,-1
2,1,2,142,211,-1,-1,0,-1
2,1,2,129,208,-1,-1,0,-1
2,1,2,55,259,-1,-1,0,-1
2,1,2,58,223,-1,-1,0,-1
2,1,2,43,244,-1,-1,0,-1
2,1,2,130,206,-1,-1,0,-1
2,1,2,67,205,-1,-1,0,-1
2,1,2,173,324,-1,-1,0,-1
2,1,2,73,212,-1,-1,0,-1
2,1,2,132,350,-1,-1,0,-1
2,1,2,109,244,-1,-1,0,-1
2,1,2,181,349,-1,-1,0,-1
2,1,2,17,289,-1,-1,0,-1
2,1,2,175,346,-1,-1,0,-1
2,1,2,149,335,-1,-1,0,-1
2,1,2,156,192,-1,-1,0,-1
2,1,2,181,309,-1,-1,0,-1
2,2,2,35,253,-1,-1,0,-1
2,1,2,100,260,-1,-1,0,-1
2,1,2,22,261,-1,-1,0,-1
2,1,2,70,239,-1,-1,0,-1
2,1,2,30,287,-1,-1,0,-1
2,1,2,131,301,-1,-1,0,-1
2,1,2,133,346,-1,-1,0,-1
2,1,2,59,222,-1,-1,0,-1
2,1,2,40,305,-1,-1,0,-1
2,1,2,174,288,-1,-1,0,-1
2,1,2,126,256,-1,-1,0,-1
2,1,2,144,334,-1,-1,0,-1
2,1,2,105,268,-1,-1,0,-1
2,1,2,178,243,-1,-1,0,-1
2,1,2,85,302,-1,-1,0,-1
2,1,2,92,294,-1,-1,0,-1
2,1,2,112,255,-1,-1,0,-1
2,1,2,130,264,-1,-1,0,-1
2,1,2,162,321,-1,-1,0,-1
2,1,2,129,336,-1,-1,0,-1
2,1,2,89,303,-1,-1,0,-1
2,1,2,36,306,-1,-1,0,-1
2,1,2,142,207,-1,-1,0,-1
2,1,2,175,330,-1,-1,0,-1
2,1,2,10,256,-1,-1,0,-1
2,1,2,62,358,-1,-1,0,-1
2,1,2,111,211,-1,-1,0,-1
2,1,2,66,273,-1,-1,0,-1
2,1,2,156,204,-1,-1,0,-1
2,1,2,107,234,-1,-1,0,-1
2,1,2,30,305,-1,-1,0,-1
2,1,2,105,220,-1,-1,0,-1
2,1,2,173,344,-1,-1,0,-1
2,1,2,22,255,-1,-1,0,-1
2,1,2,81,243,-1,-1,0,-1
2,1,2,93,262,-1,-1,0,-1
2,1,2,22,299,-1,-1,0,-1
2,1,2,128,340,-1,-1,0,-1
2,1,2,140,224,-1,-1,0,-1
2,2,2,135,337,-1,-1,0,-1
2,1,2,112,331,-1,-1,0,-1
2,1,2,132,318,-1,-1,0,-1
2,1,2,105,228,-1,-1,0,-1
2,1,2,24,333,-1,-1,0,-1
2,1,2,167,285,-1,-1,0,-1
2,1,2,34,339,-1,-1,0,-1
2,1,2,154,212,-1,-1,0,-1
2,1,2,100,202,-1,-1,0,-1
2,1,2,11,196,-1,-1,0,-1
2,1,2,124,331,-1,-1,0,-1
2,1,2,73,255,-1,-1,0,-1
2,1,2,117,212,-1,-1,0,-1
2,1,2,18,295,-1,-1,0,-1
2,1,2,112,341,-1,-1,0,-1
2,1,2,148,193,-1,-1,0,-1
2,1,2,63,226,-1,-1,0,-1
2,1,2,162,247,-1,-1,0,-1
2,1,2,165,266,-1,-1,0,-1
2,1,2,86,227,-1,-1,0,-1
2,1,2,81,281,-1,-1,0,-1
2,1,2,169,207,-1,-1,0,-1
2,1,2,117,225,-1,-1,0,-1
2,1,2,153,360,-1,-1,0,-1
2,1,2,21,354,-1,-1,0,-1
2,1,2,155,265,-1,-1,0,-1
2,1,2,151,271,-1,-1,0,-1
2,1,2,60,255,-1,-1,0,-1
2,1,2,146,266,-1,-1,0,-1
2,1,2,75,316,-1,-1,0,-1
2,1,2,71,214,-1,-1,0,-1
2,1,2,18,324,-1,-1,0,-1
2,1,2,136,215,-1,-1,0,-1
2,1,2,84,199,-1,-1,0,-1
2,1,2,100,209,-1,-1,0,-1
2,1,2,49,313,-1,-1,0,-1
2,1,2,167,290,-1,-1,0,-1
2,1,2,158,196,-1,-1,0,-1
2,1,2,76,268,-1,-1,0,-1
2,1,2,115,344,-1,-1,0,-1
2,1,2,136,330,-1,-1,0,-1
2,1,2,147,207,-1,-1,0,-1
2,2,2,31,301,-1,-1,0,-1
2,1,2,99,250,-1,-1,0,-1
2,1,2,152,321,-1,-1,0,-1
2,2,2,70,326,-1,-1,0,-1
2,2,2,134,362,-1,-1,0,-1
2,1,2,160,228,-1,-1,0,-1
2,1,2,117,332,-1,-1,0,-1
2,1,2,132,309,-1,-1,0,-1
2,1,2,87,285,-1,-1,0,-1
2,1,2,68,209,-1,-1,0,-1
2,1,2,142,277,-1,-1,0,-1
2,1,2,37,312,-1,-1,0,-1
2,1,2,177,212,-1,-1,0,-1
2,1,2,119,280,-1,-1,0,-1
2,1,2,86,337,-1,-1,0,-1
2,1,2,26,283,-1,-1,0,-1
2,1,2,72,297,-1,-1,0,-1
2,1,2,49,272,-1,-1,0,-1
2,1,2,79,305,-1,-1,0,-1
2,1,2,40,257,-1,-1,0,-1
2,1,2,158,306,-1,-1,0,-1
2,1,2,178,258,-1,-1,0,-1
2,1,2,43,280,-1,-1,0,-1
2,1,2,163,331,-1,-1,0,-1
2,2,2,106,240,-1,-1,0,-1
2,1,2,27,347,-1,-1,0,-1
2,1,2,39,285,-1,-1,0,-1
2,1,2,54,271,-1,-1,0,-1
2,1,2,167,354,-1,-1,0,-1
2,1,2,59,306,-1,-1,0,-1
2,1,2,57,284,-1,-1,0,-1
2,1,2,114,198,-1,-1,0,-1
2,1,2,141,213,-1,-1,0,-1
2,1,2,88,295,-1,-1,0,-1
2,1,2,92,275,-1,-1,0,-1
2,1,2,59,336,-1,-1,0,-1
2,1,2,119,212,-1,-1,0,-1
2,1,2,69,226,-1,-1,0,-1
2,1,2,101,354,-1,-1,0,-1
2,2,2,93,227,-1,-1,0,-1
2,1,2,166,213,-1,-1,0,-1
2,1,2,85,271,-1,-1,0,-1
2,1,2,17,207,-1,-1,0,-1
2,1,2,150,226,-1,-1,0,-1
2,1,2,41,295,-1,-1,0,-1
2,1,2,43,347,-1,-1,0,-1
2,1,2,36,333,-1,-1,0,-1
2,1,2,45,224,-1,-1,0,-1
2,1,2,111,319,-1,-1,0,-1
2,2,2,133,267,-1,-1,0,-1
2,1,2,48,330,-1,-1,0,-1
2,1,2,55,327,-1,-1,0,-1
2,1,2,21,307,-1,-1,0,-1
2,1,2,23,308,-1,-1,0,-1
2,1,2,53,254,-1,-1,0,-1
2,1,2,47,311,-1,-1,0,-1
2,1,2,39,214,-1,-1,0,-1
