age_band,num_people,max_vax,time_1,time_2,time_3,time_4,infection,infection_day
2,1,2,173,302,-1,-1,0,-1
2,2,2,167,315,-1,-1,0,-1
2,1,2,108,298,-1,-1,0,-1
2,2,2,52,360,-1,-1,0,-1
2,1,2,152,197,-1,-1,0,-1
2,1,2,91,282,-1,-1,0,-1
2,1,2,113,201,-1,-1,0,-1
2,1,2,18,270,-1,-1,0,-1
2,1,2,90,246,-1,-1,0,-1
2,1,2,148,320,-1,-1,0,-1
2,1,2,116,350,-1,-1,0,-1
2,1,2,133,206,-1,-1,0,-1
2,1,2,30,351,-1,-1,0,-1
2,2,2,44,240,-1,-1,0,-1
2,1,2,88,277,-1,-1,0,-1
2,1,2,53,232,-1,-1,0,-1
2,1,2,116,227,-1,-1,0,-1
2,1,2,65,249,-1,-1,0,-1
2,1,2,42,200,-1,-1,0,-1
2,1,2,38,196,-1,-1,0,-1
2,1,2,120,352,-1,-1,0,-1
2,2,2,78,313,-1,-1,0,-1
2,1,2,19,203,-1,-1,0,-1
2,1,2,101,277,-1,-1,0,-1
2,1,2,65,290,-1,-1,0,-1
2,1,2,36,228,-1,-1,0,-1
2,1,2,157,299,-1,-1,0,-1
2,2,2,81,240,-1,-1,0,-1
2,2,2,176,320,-1,-1,0,-1
2,1,2,155,271,-1,-1,0,-1
2,1,2,162,300,-1,-1,0,-1
2,1,2,171,336,-1,-1,0,-1
2,1,2,41,286,-1,-1,0,-1
2,2,2,149,201,-1,-1,0,-1
2,1,2,50,314,-1,-1,0,-1
2,1,2,82,279,-1,-1,0,-1
2,1,2,172,247,-1,-1,0,-1
2,1,2,32,342,-1,-1,0,-1
2,1,2,41,316,-1,-1,0,-1
2,2,2,138,321,-1,-1,0,-1
2,1,2,89,221,-1,-1,0,-1
2,2,2,155,196,-1,-1,0,-1
2,1,2,119,266,-1,-1,0,-1
2,1,2,167,305,-1,-1,0,-1
2,1,2,111,346,-1,-1,0,-1
2,1,2,142,252,-1,-1,0,-1
2,1,2,105,311,-1,-1,0,-1
2,1,2,85,307,-1,-1,0,-1
2,1,2,41,304,-1,-1,0,-1
2,1,2,79,209,-1,-1,0,-1
2,1,2,149,306,-1,-1,0,-1
2,1,2,123,288,-1,-1,0,-1
2,1,2,114,261,-1,-1,0,-1
2,1,2,12,232,-1,-1,0,-1
2,1,2,93,336,-1,-1,0,-1
2,1,2,27,345,-1,-1,0,-1
2,1,2,25,274,-1,-1,0,-1
2,1,2,66,237,-1,-1,0,-1
2,1,2,93,351,-1,-1,0,-1
2,1,2,37,264,-1,-1,0,-1
2,1,2,21,220,-1,-1,0,-1
2,1,2,136,194,-1,-1,0,-1
2,1,2,55,220,-1,-1,0,-1
2,1,2,96,203,-1,-1,0,-1
2,1,2,101,205,-1,-1,0,-1
2,1,2,127,283,-1,-1,0,-1
2,1,2,142,286,-1,-1,0,-1
2,1,2,21,313,-1,-1,0,-1
2,1,2,10,220,-1,-1,0,-1
2,1,2,112,359,-1,-1,0,-1
2,1,2,59,333,-1,-1,0,-1
2,1,2,13,225,-1,-1,0,-1
2,1,2,25,195,-1,-1,0,-1
2,1,2,104,310,-1,-1,0,-1
2,1,2,150,237,-1,-1,0,-1
2,1,2,12,337,-1,-1,0,-1
2,1,2,79,310,-1,-1,0,-1
2,1,2,15,362,-1,-1,0,-1
2,1,2,112,217,-1,-1,0,-1
2,1,2,140,214,-1,-1,0,-1
2,1,2,18,309,-1,-1,0,-1
2,1,2,55,347,-1,-1,0,-1
2,1,2,108,283,-1,-1,0,-1
2,1,2,16,276,-1,-1,0,-1
2,1,2,133,340,-1,-1,0,-1
2,1,2,23,245,-1,-1,0,-1
2,1,2,139,351,-1,-1,0,-1
2,1,2,122,327,-1,-1,0,-1
2,1,2,132,287,-1,-1,0,-1
2,1,2,29,328,-1,-1,0,-1
2,1,2,34,289,-1,-1,0,-1
2,2,2,175,324,-1,-1,0,-1
2,1,2,87,337,-1,-1,0,-1
2,1,2,79,328,-1,-1,0,-1
2,1,2,148,195,-1,-1,0,-1
2,1,2,176,204,-1,-1,0,-1
2,1,2,68,311,-1,-1,0,-1
2,1,2,66,204,-1,-1,0,-1
2,1,2,97,300,-1,-1,0,-1
2,1,2,90,255,-1,-1,0,-1
2,1,2,146,224,-1,-1,0,-1
2,1,2,152,229,-1,-1,0,-1
2,1,2,14,293,-1,-1,0,-1
2,1,2,117,225,-1,-1,0,-1
2,1,2,76,208,-1,-1,0,-1
2,1,2,13,200,-1,-1,0,-1
2,1,2,178,294,-1,-1,0,-1
2,1,2,87,262,-1,-1,0,-1
2,2,2,131,266,-1,-1,0,-1
2,1,2,151,356,-1,-1,0,-1
2,1,2,140,307,-1,-1,0,-1
2,1,2,51,355,-1,-1,0,-1
2,1,2,46,300,-1,-1,0,-1
2,1,2,82,219,-1,-1,0,-1
2,1,2,52,241,-1,-1,0,-1
2,1,2,83,343,-1,-1,0,-1
2,1,2,123,290,-1,-1,0,-1
2,1,2,68,293,-1,-1,0,-1
2,1,2,32,227,-1,-1,0,-1
2,1,2,180,274,-1,-1,0,-1
2,2,2,154,345,-1,-1,0,-1
2,1,2,90,203,-1,-1,0,-1
2,1,2,167,213,-1,-1,0,-1
2,1,2,171,273,-1,-1,0,-1
2,2,2,134,311,-1,-1,0,-1
2,1,2,88,255,-1,-1,0,-1
2,1,2,96,226,-1,-1,0,-1
2,2,2,133,209,-1,-1,0,-1
2,1,2,180,340,-1,-1,0,-1
2,1,2,147,312,-1,-1,0,-1
2,1,2,157,314,-1,-1,0,-1
2,1,2,92,317,-1,-1,0,-1
2,1,2,166,321,-1,-1,0,-1
2,1,2,82,243,-1,-1,0,-1
2,1,2,152,338,-1,-1,0,-1
2,1,2,90,268,-1,-1,0,-1
2,1,2,143,327,-1,-1,0,-1
2,1,2,107,232,-1,-1,0,-1
2,1,2,158,211,-1,-1,0,-1
2,1,2,44,292,-1,-1,0,-1
2,1,2,117,311,-1,-1,0,-1
2,1,2,66,321,-1,-1,0,-1
2,1,2,49,205,-1,-1,0,-1
2,1,2,163,197,-1,-1,0,-1
2,1,2,123,271,-1,-1,0,-1
2,1,2,104,324,-1,-1,0,-1
2,2,2,164,216,-1,-1,0,-1
2,1,2,119,294,-1,-1,0,-1
2,1,2,115,261,-1,-1,0,-1
2,2,2,80,199,-1,-1,0,-1
2,1,2,96,355,-1,-1,0,-1
2,1,2,110,307,-1,-1,0,-1
2,1,2,82,213,-1,-1,0,-1
2,1,2,27,234,-1,-1,0,-1
2,1,2,58,335,-1,-1,0,-1
2,1,2,133,321,-1,-1,0,-1
2,2,2,90,228,-1,-1,0,-1
2,1,2,22,201,-1,-1,0,-1
2,1,2,134,314,-1,-1,0,-1
2,1,2,66,199,-1,-1,0,-1
2,1,2,143,298,-1,-1,0,-1
2,1,2,70,301,-1,-1,0,-1
2,1,2,48,289,-1,-1,0,-1
2,1,2,113,301,-1,-1,0,-1
2,1,2,139,222,-1,-1,0,-1
2,1,2,27,287,-1,-1,0,-1
2,1,2,84,224,-1,-1,0,-1
2,1,2,154,269,-1,-1,0,-1
2,1,2,10,311,-1,-1,0,-1
2,1,2,137,247,-1,-1,0,-1
2,1,2,72,297,-1,-1,0,-1
2,1,2,135,272,-1,-1,0,-1
2,1,2,151,343,-1,-1,0,-1
2,1,2,177,264,-1,-1,0,-1
2,1,2,85,343,-1,-1,0,-1
2,1,2,87,350,-1,-1,0,-1
2,2,2,84,329,-1,-1,0,-1
2,1,2,116,208,-1,-1,0,-1
2,1,2,42,317,-1,-1,0,-1
2,1,2,35,319,-1,-1,0,-1
2,1,2,168,212,-1,-1,0,-1
2,1,2,13,210,-1,-1,0,-1
2,1,2,43,262,-1,-1,0,-1
2,1,2,75,201,-1,-1,0,-1
2,1,2,174,290,-1,-1,0,-1
2,1,2,147,287,-1,-1,0,-1
2,2,2,21,192,-1,-1,0,-1
2,1,2,94,295,-1,-1,0,-1
2,1,2,63,231,-1,-1,0,-1
2,1,2,48,333,-1,-1,0,-1
2,1,2,46,282,-1,-1,0,-1
2,1,2,67,273,-1,-1,0,-1
2,1,2,113,317,-1,-1,0,-1
2,1,2,159,287,-1,-1,0,-1
2,1,2,34,302,-1,-1,0,-1
2,1,2,117,272,-1,-1,0,-1
2,1,2,114,301,-1,-1,0,-1
2,1,2,112,266,-1,-1,0,-1
2,1,2,103,328,-1,-1,0,-1
2,1,2,138,300,-1,-1,0,-1
2,1,2,50,276,-1,-1,0,-1
2,1,2,28,320,-1,-1,0,-1
2,1,2,115,210,-1,-1,0,-1
2,1,2,16,318,-1,-1,0,-1
2,1,2,51,362,-1,-1,0,-1
2,2,2,163,280,-1,-1,0,-1
2,1,2,14,348,-1,-1,0,-1
2,2,2,23,222,-1,-1,0,-1
2,2,2,135,225,-1,-1,0,-1
2,1,2,142,221,-1,-1,0,-1
2,1,2,98,281,-1,-1,0,-1
2,1,2,144,275,-1,-1,0,-1
2,1,2,41,237,-1,-1,0,-1
2,1,2,100,343,-1,-1,0,-1
2,1,2,39,250,-1,-1,0,-1
2,1,2,87,294,-1,-1,0,-1
2,1,2,174,220,-1,-1,0,-1
2,1,2,70,277,-1,-1,0,-1
2,2,2,30,314,-1,-1,0,-1
2,1,2,159,228,-1,-1,0,-1
2,1,2,37,225,-1,-1,0,-1
2,1,2,136,317,-1,-1,0,-1
2,1,2,66,196,-1,-1,0,-1
2,1,2,55,204,-1,-1,0,-1
2,1,2,43,231,-1,-1,0,-1
2,2,2,157,288,-1,-1,0,-1
2,1,2,48,292,-1,-1,0,-1
2,1,2,140,250,-1,-1,0,-1
2,2,2,29,338,-1,-1,0,-1
2,2,2,16,244,-1,-1,0,-1
2,1,2,163,205,-1,-1,0,-1
2,1,2,65,312,-1,-1,0,-1
2,1,2,112,316,-1,-1,0,-1
2,1,2,98,212,-1,-1,0,-1
2,1,2,48,202,-1,-1,0,-1
2,2,2,119,333,-1,-1,0,-1
2,1,2,174,208,-1,-1,0,-1
2,1,2,12,331,-1,-1,0,-1
2,1,2,105,301,-1,-1,0,-1
2,1,2,86,330,-1,-1,0,-1
2,1,2,72,312,-1,-1,0,-1
2,1,2,44,312,-1,-1,0,-1
2,1,2,172,284,-1,-1,0,-1
2,1,2,11,242,-1,-1,0,-1
2,1,2,148,344,-1,-1,0,-1
2,1,2,152,224,-1,-1,0,-1
2,2,2,49,351,-1,-1,0,-1
2,1,2,42,297,-1,-1,0,-1
2,2,2,177,306,-1,-1,0,-1
2,1,2,138,274,-1,-1,0,-1
2,1,2,43,278,-1,-1,0,-1
2,1,2,136,320,-1,-1,0,-1
2,1,2,79,279,-1,-1,0,-1
2,2,2,68,276,-1,-1,0,-1
2,1,2,19,200,-1,-1,0,-1
2,1,2,17,246,-1,-1,0,-1
2,1,2,137,313,-1,-1,0,-1
2,1,2,71,296,-1,-1,0,-1
2,1,2,124,239,-1,-1,0,-1
2,1,2,74,267,-1,-1,0,-1
2,1,2,161,230,-1,-1,0,-1
2,1,2,164,271,-1,-1,0,-1
2,1,2,181,257,-1,-1,0,-1
2,1,2,149,207,-1,-1,0,-1
2,1,2,114,254,-1,-1,0,-1
2,1,2,177,313,-1,-1,0,-1
2,1,2,145,241,-1,-1,0,-1
2,1,2,78,236,-1,-1,0,-1
2,1,2,138,320,-1,-1,0,-1
2,1,2,175,255,-1,-1,0,-1
2,1,2,148,335,-1,-1,0,-1
2,1,2,176,260,-1,-1,0,-1
2,1,2,112,207,-1,-1,0,-1
2,1,2,132,279,-1,-1,0,-1
2,1,2,113,210,-1,-1,0,-1
2,1,2,114,326,-1,-1,0,-1
2,2,2,96,244,-1,-1,0,-1
2,1,2,32,361,-1,-1,0,-1
2,1,2,103,221,-1,-1,0,-1
2,1,2,38,207,-1,-1,0,-1
2,1,2,120,210,-1,-1,0,-1
2,1,2,101,328,-1,-1,0,-1
