age_band,num_people,max_vax,time_1,time_2,time_3,time_4,infection,infection_day
2,1,2,154,320,-1,-1,0,-1
2,1,2,102,199,-1,-1,0,-1
2,1,2,35,204,-1,-1,0,-1
2,1,2,117,213,-1,-1,0,-1
2,1,2,123,217,-1,-1,0,-1
2,1,2,10,197,-1,-1,0,-1
2,1,2,55,311,-1,-1,0,-1
2,1,2,113,299,-1,-1,0,-1
2,1,2,101,326,-1,-1,0,-1
2,1,2,32,313,-1,-1,0,-1
2,1,2,98,292,-1,-1,0,-1
2,1,2,178,259,-1,-1,0,-1
2,1,2,46,238,-1,-1,0,-1
2,1,2,26,271,-1,-1,0,-1
2,1,2,97,319,-1,-1,0,-1
2,1,2,29,208,-1,-1,0,-1
2,1,2,150,283,-1,-1,0,-1
2,1,2,23,275,-1,-1,0,-1
2,1,2,167,244,-1,-1,0,-1
2,1,2,43,206,-1,-1,0,-1
2,1,2,142,313,-1,-1,0,-1
2,1,2,86,205,-1,-1,0,-1
2,2,2,60,315,-1,-1,0,-1
2,1,2,90,250,-1,-1,0,-1
2,1,2,82,228,-1,-1,0,-1
2,1,2,170,302,-1,-1,0,-1
2,2,2,72,210,-1,-1,0,-1
2,1,2,155,344,-1,-1,0,-1
2,1,2,142,311,-1,-1,0,-1
2,1,2,133,360,-1,-1,0,-1
2,1,2,106,308,-1,-1,0,-1
2,1,2,35,201,-1,-1,0,-1
2,1,2,54,209,-1,-1,0,-1
2,1,2,73,314,-1,-1,0,-1
2,2,2,41,299,-1,-1,0,-1
2,1,2,48,274,-1,-1,0,-1
2,1,2,46,350,-1,-1,0,-1
2,2,2,33,361,-1,-1,0,-1
2,1,2,156,341,-1,-1,0,-1
2,1,2,110,210,-1,-1,0,-1
2,1,2,141,208,-1,-1,0,-1
2,1,2,39,256,-1,-1,0,-1
2,1,2,35,355,-1,-1,0,-1
2,1,2,93,214,-1,-1,0,-1
2,2,2,92,195,-1,-1,0,-1
2,1,2,120,358,-1,-1,0,-1
2,1,2,13,290,-1,-1,0,-1
2,1,2,141,334,-1,-1,0,-1
2,1,2,147,282,-1,-1,0,-1
2,1,2,66,359,-1,-1,0,-1
2,1,2,161,253,-1,-1,0,-1
2,1,2,43,193,-1,-1,0,-1
2,1,2,29,237,-1,-1,0,-1
2,2,2,140,239,-1,-1,0,-1
2,2,2,94,217,-1,-1,0,-1
2,3,2,124,228,-1,-1,0,-1
2,1,2,121,284,-1,-1,0,-1
2,1,2,163,255,-1,-1,0,-1
2,1,2,62,233,-1,-1,0,-1
2,1,2,69,316,-1,-1,0,-1
2,1,2,84,251,-1,-1,0,-1
2,1,2,128,307,-1,-1,0,-1
2,1,2,128,274,-1,-1,0,-1
2,1,2,34,203,-1,-1,0,-1
2,1,2,168,263,-1,-1,0,-1
2,1,2,169,244,-1,-1,0,-1
2,1,2,157,254,-1,-1,0,-1
2,1,2,21,343,-1,-1,0,-1
2,1,2,126,297,-1,-1,0,-1
2,1,2,84,358,-1,-1,0,-1
2,1,2,104,316,-1,-1,0,-1
2,1,2,139,313,-1,-1,0,-1
2,1,2,32,326,-1,-1,0,-1
2,1,2,84,313,-1,-1,0,-1
2,2,2,68,242,-1,-1,0,-1
2,1,2,57,330,-1,-1,0,-1
2,1,2,87,280,-1,-1,0,-1
2,1,2,129,249,-1,-1,0,-1
2,2,2,75,259,-1,-1,0,-1
2,1,2,62,283,-1,-1,0,-1
2,1,2,21,321,-1,-1,0,-1
2,1,2,181,330,-1,-1,0,-1
2,1,2,88,355,-1,-1,0,-1
2,1,2,86,347,-1,-1,0,-1
2,1,2,174,275,-1,-1,0,-1
2,1,2,133,214,-1,-1,0,-1
2,1,2,114,254,-1,-1,0,-1
2,1,2,40,279,-1,-1,0,-1
2,1,2,16,215,-1,-1,0,-1
2,1,2,35,246,-1,-1,0,-1
2,1,2,25,303,-1,-1,0,-1
2,1,2,39,281,-1,-1,0,-1
2,1,2,76,291,-1,-1,0,-1
2,1,2,114,241,-1,-1,0,-1
2,1,2,107,337,-1,-1,0,-1
2,1,2,110,229,-1,-1,0,-1
2,1,2,25,324,-1,-1,0,-1
2,1,2,117,233,-1,-1,0,-1
2,1,2,79,320,-1,-1,0,-1
2,1,2,31,317,-1,-1,0,-1
2,1,2,119,195,-1,-1,0,-1
2,1,2,80,279,-1,-1,0,-1
2,1,2,72,281,-1,-1,0,-1
2,1,2,144,225,-1,-1,0,-1
2,1,2,54,298,-1,-1,0,-1
2,2,2,76,222,-1,-1,0,-1
2,2,2,109,312,-1,-1,0,-1
2,1,2,101,301,-1,-1,0,-1
2,1,2,166,218,-1,-1,0,-1
2,1,2,48,198,-1,-1,0,-1
2,1,2,149,353,-1,-1,0,-1
2,1,2,98,196,-1,-1,0,-1
2,1,2,173,345,-1,-1,0,-1
2,1,2,173,317,-1,-1,0,-1
2,1,2,39,323,-1,-1,0,-1
2,1,2,135,264,-1,-1,0,-1
2,1,2,44,332,-1,-1,0,-1
2,1,2,61,222,-1,-1,0,-1
2,1,2,44,361,-1,-1,0,-1
2,1,2,105,228,-1,-1,0,-1
2,1,2,127,283,-1,-1,0,-1
2,1,2,177,302,-1,-1,0,-1
2,2,2,130,322,-1,-1,0,-1
2,1,2,148,214,-1,-1,0,-1
2,2,2,59,206,-1,-1,0,-1
2,1,2,127,248,-1,-1,0,-1
2,1,2,91,296,-1,-1,0,-1
2,1,2,48,231,-1,-1,0,-1
2,1,2,36,246,-1,-1,0,-1
2,1,2,106,284,-1,-1,0,-1
2,1,2,32,278,-1,-1,0,-1
2,1,2,102,286,-1,-1,0,-1
2,1,2,29,207,-1,-1,0,-1
2,1,2,87,294,-1,-1,0,-1
2,1,2,160,281,-1,-1,0,-1
2,1,2,145,273,-1,-1,0,-1
2,1,2,140,224,-1,-1,0,-1
2,1,2,48,236,-1,-1,0,-1
2,1,2,49,209,-1,-1,0,-1
2,1,2,15,226,-1,-1,0,-1
2,1,2,112,276,-1,-1,0,-1
2,1,2,115,243,-1,-1,0,-1
2,1,2,95,340,-1,-1,0,-1
2,2,2,64,347,-1,-1,0,-1
2,1,2,152,234,-1,-1,0,-1
2,1,2,146,312,-1,-1,0,-1
2,1,2,53,228,-1,-1,0,-1
2,1,2,127,362,-1,-1,0,-1
2,1,2,168,238,-1,-1,0,-1
2,1,2,24,346,-1,-1,0,-1
2,2,2,57,218,-1,-1,0,-1
2,1,2,113,348,-1,-1,0,-1
2,2,2,72,198,-1,-1,0,-1
2,1,2,145,247,-1,-1,0,-1
2,1,2,175,277,-1,-1,0,-1
2,1,2,57,254,-1,-1,0,-1
2,1,2,146,352,-1,-1,0,-1
2,1,2,145,243,-1,-1,0,-1
2,1,2,39,208,-1,-1,0,-1
2,1,2,166,240,-1,-1,0,-1
2,1,2,61,280,-1,-1,0,-1
2,1,2,41,231,-1,-1,0,-1
2,1,2,139,265,-1,-1,0,-1
2,1,2,94,216,-1,-1,0,-1
2,2,2,143,253,-1,-1,0,-1
2,1,2,123,296,-1,-1,0,-1
2,1,2,97,222,-1,-1,0,-1
2,1,2,160,239,-1,-1,0,-1
2,1,2,36,327,-1,-1,0,-1
2,1,2,74,199,-1,-1,0,-1
2,2,2,162,244,-1,-1,0,-1
2,1,2,57,353,-1,-1,0,-1
2,1,2,123,227,-1,-1,0,-1
2,1,2,55,275,-1,-1,0,-1
2,1,2,179,273,-1,-1,0,-1
2,1,2,62,362,-1,-1,0,-1
2,1,2,36,236,-1,-1,0,-1
2,1,2,93,265,-1,-1,0,-1
2,1,2,53,292,-1,-1,0,-1
2,1,2,136,197,-1,-1,0,-1
2,1,2,176,263,-1,-1,0,-1
2,1,2,155,325,-1,-1,0,-1
2,1,2,105,297,-1,-1,0,-1
2,1,2,82,247,-1,-1,0,-1
2,1,2,76,230,-1,-1,0,-1
2,1,2,56,343,-1,-1,0,-1
2,1,2,60,231,-1,-1,0,-1
2,1,2,69,289,-1,-1,0,-1
2,1,2,71,363,-1,-1,0,-1
2,2,2,53,251,-1,-1,0,-1
2,1,2,18,290,-1,-1,0,-1
2,1,2,54,363,-1,-1,0,-1
2,1,2,167,197,-1,-1,0,-1
2,2,2,180,209,-1,-1,0,-1
2,1,2,120,292,-1,-1,0,-1
2,1,2,97,205,-1,-1,0,-1
2,1,2,57,249,-1,-1,0,-1
2,1,2,89,350,-1,-1,0,-1
2,1,2,78,240,-1,-1,0,-1
2,1,2,145,283,-1,-1,0,-1
2,1,2,171,201,-1,-1,0,-1
2,1,2,22,211,-1,-1,0,-1
