age_band,num_people,max_vax,time_1,time_2,time_3,time_4,infection,infection_day
2,1,3,53,233,735,-1,0,-1
2,1,2,150,205,-1,-1,0,-1
2,1,3,34,275,747,-1,0,-1
2,1,3,108,304,804,-1,0,-1
2,1,2,162,326,-1,-1,0,-1
2,1,3,164,361,810,-1,0,-1
2,1,3,145,248,741,-1,0,-1
2,1,3,83,269,770,-1,0,-1
2,1,3,18,361,803,-1,0,-1
2,1,3,61,242,759,-1,0,-1
2,1,3,135,215,753,-1,0,-1
2,1,3,129,277,751,-1,0,-1
2,1,3,133,236,810,-1,0,-1
2,2,3,46,341,806,-1,0,-1
2,1,2,118,344,-1,-1,0,-1
2,1,3,43,238,739,-1,0,-1
2,1,3,57,243,756,-1,0,-1
2,1,3,84,230,773,-1,0,-1
2,1,3,55,222,817,-1,0,-1
2,1,3,84,264,774,-1,0,-1
2,1,3,39,285,789,-1,0,-1
2,1,3,85,293,766,-1,0,-1
2,1,2,54,361,-1,-1,0,-1
2,1,3,33,293,785,-1,0,-1
2,1,2,67,233,-1,-1,0,-1
2,1,3,57,319,808,-1,0,-1
2,1,3,111,281,756,-1,0,-1
2,1,3,174,304,785,-1,0,-1
2,1,3,180,273,763,-1,0,-1
2,1,3,75,335,737,-1,0,-1
2,1,3,59,306,751,-1,0,-1
2,1,3,57,344,748,-1,0,-1
2,1,3,128,333,776,-1,0,-1
2,1,2,22,329,-1,-1,0,-1
2,1,3,71,341,744,-1,0,-1
2,1,3,128,213,753,-1,0,-1
2,1,3,120,323,731,-1,0,-1
2,1,3,95,253,750,-1,0,-1
2,1,3,11,321,745,-1,0,-1
2,1,3,72,315,765,-1,0,-1
2,1,3,41,245,801,-1,0,-1
2,1,3,104,295,784,-1,0,-1
2,1,3,79,355,813,-1,0,-1
2,1,3,119,247,815,-1,0,-1
2,1,2,28,349,-1,-1,0,-1
2,1,3,163,201,734,-1,0,-1
2,1,3,152,271,795,-1,0,-1
2,1,3,114,244,782,-1,0,-1
2,1,3,50,258,736,-1,0,-1
2,1,3,156,199,810,-1,0,-1
2,1,3,128,312,739,-1,0,-1
2,1,2,43,214,-1,-1,0,-1
2,1,2,74,233,-1,-1,0,-1
2,1,3,160,297,810,-1,0,-1
