age_band,num_people,max_vax,time_1,time_2,time_3,time_4,infection,infection_day
2,1,2,44,231,-1,-1,0,-1
2,1,2,60,224,-1,-1,0,-1
2,1,2,101,221,-1,-1,0,-1
2,1,2,113,261,-1,-1,0,-1
2,1,2,138,293,-1,-1,0,-1
2,1,2,138,297,-1,-1,0,-1
2,1,2,139,267,-1,-1,0,-1
2,1,2,141,317,-1,-1,0,-1
2,1,2,83,331,-1,-1,0,-1
2,1,2,131,319,-1,-1,0,-1
2,1,2,110,292,-1,-1,0,-1
2,1,2,58,216,-1,-1,0,-1
2,1,2,169,362,-1,-1,0,-1
2,1,2,146,241,-1,-1,0,-1
2,1,2,48,259,-1,-1,0,-1
2,1,2,172,217,-1,-1,0,-1
2,1,2,171,216,-1,-1,0,-1
2,1,2,70,247,-1,-1,0,-1
2,1,2,112,320,-1,-1,0,-1
2,2,2,104,311,-1,-1,0,-1
2,1,2,148,323,-1,-1,0,-1
2,1,2,60,304,-1,-1,0,-1
2,1,2,52,316,-1,-1,0,-1
2,1,2,102,337,-1,-1,0,-1
2,1,2,141,323,-1,-1,0,-1
2,1,2,99,350,-1,-1,0,-1
2,1,2,110,265,-1,-1,0,-1
2,1,2,41,236,-1,-1,0,-1
2,1,2,115,299,-1,-1,0,-1
2,1,2,35,340,-1,-1,0,-1
2,1,2,117,336,-1,-1,0,-1
2,1,2,53,256,-1,-1,0,-1
2,1,2,98,353,-1,-1,0,-1
2,1,2,41,304,-1,-1,0,-1
2,1,2,67,222,-1,-1,0,-1
2,1,2,172,289,-1,-1,0,-1
2,1,2,77,234,-1,-1,0,-1
2,1,2,103,336,-1,-1,0,-1
2,1,2,91,327,-1,-1,0,-1
2,1,2,69,262,-1,-1,0,-1
2,1,2,87,286,-1,-1,0,-1
2,1,2,116,360,-1,-1,0,-1
2,1,2,179,360,-1,-1,0,-1
2,1,2,53,221,-1,-1,0,-1
2,1,2,91,225,-1,-1,0,-1
2,1,2,76,287,-1,-1,0,-1
2,1,2,36,326,-1,-1,0,-1
2,1,2,56,259,-1,-1,0,-1
2,1,2,58,259,-1,-1,0,-1
2,1,2,92,225,-1,-1,0,-1
2,1,2,37,221,-1,-1,0,-1
2,1,2,46,353,-1,-1,0,-1
2,1,2,90,284,-1,-1,0,-1
2,1,2,38,282,-1,-1,0,-1
2,1,2,116,303,-1,-1,0,-1
2,1,2,84,282,-1,-1,0,-1
2,1,2,132,333,-1,-1,0,-1
2,1,2,116,363,-1,-1,0,-1
2,1,2,38,302,-1,-1,0,-1
2,1,2,116,250,-1,-1,0,-1
2,1,2,144,231,-1,-1,0,-1
2,1,2,99,339,-1,-1,0,-1
2,1,2,149,284,-1,-1,0,-1
2,1,2,72,307,-1,-1,0,-1
2,1,2,96,266,-1,-1,0,-1
2,1,2,176,317,-1,-1,0,-1
2,1,2,169,316,-1,-1,0,-1
2,1,2,172,243,-1,-1,0,-1
2,1,2,39,293,-1,-1,0,-1
2,1,2,142,309,-1,-1,0,-1
2,2,2,171,291,-1,-1,0,-1
2,1,2,34,239,-1,-1,0,-1
2,1,2,159,280,-1,-1,0,-1
2,1,2,114,268,-1,-1,0,-1
2,1,2,49,358,-1,-1,0,-1
2,1,2,78,326,-1,-1,0,-1
2,1,2,129,281,-1,-1,0,-1
2,1,2,102,235,-1,-1,0,-1
2,1,2,74,343,-1,-1,0,-1
2,1,2,166,217,-1,-1,0,-1
2,1,2,161,350,-1,-1,0,-1
2,1,2,158,288,-1,-1,0,-1
2,1,2,101,260,-1,-1,0,-1
2,1,2,81,242,-1,-1,0,-1
2,1,2,97,326,-1,-1,0,-1
2,2,2,91,313,-1,-1,0,-1
