age_band,num_people,max_vax,time_1,time_2,time_3,infection,infection_day
2,1,2,96,263,-1,0,-1
2,1,2,38,265,-1,0,-1
2,1,2,83,334,-1,0,-1
2,1,2,97,281,-1,0,-1
2,1,2,60,268,-1,0,-1
2,1,2,125,316,-1,0,-1
2,1,2,38,248,-1,0,-1
2,1,2,106,338,-1,0,-1
2,1,2,173,246,-1,0,-1
2,1,2,167,241,-1,0,-1
2,1,2,162,222,-1,0,-1
2,1,2,173,216,-1,0,-1
2,1,2,31,267,-1,0,-1
2,1,2,146,303,-1,0,-1
2,1,2,176,291,-1,0,-1
2,1,2,150,249,-1,0,-1
2,1,2,174,235,-1,0,-1
2,1,2,43,308,-1,0,-1
2,1,2,73,296,-1,0,-1
2,1,2,66,346,-1,0,-1
2,1,2,99,339,-1,0,-1
2,1,2,161,342,-1,0,-1
2,1,2,42,337,-1,0,-1
2,1,2,158,332,-1,0,-1
2,1,2,105,323,-1,0,-1
2,1,2,132,291,-1,0,-1
2,1,2,68,300,-1,0,-1
2,1,2,102,249,-1,0,-1
2,1,2,104,277,-1,0,-1
2,1,2,163,284,-1,0,-1
2,1,2,74,346,-1,0,-1
2,1,2,133,231,-1,0,-1
2,1,2,97,283,-1,0,-1
2,1,2,96,247,-1,0,-1
2,1,2,58,274,-1,0,-1
2,1,2,97,285,-1,0,-1
2,1,2,132,353,-1,0,-1
2,1,2,103,218,-1,0,-1
2,1,2,157,233,-1,0,-1
2,1,2,135,343,-1,0,-1
2,1,2,145,312,-1,0,-1
2,1,2,175,237,-1,0,-1
2,1,2,121,280,-1,0,-1
2,1,2,66,306,-1,0,-1
2,1,2,103,309,-1,0,-1
2,1,2,76,311,-1,0,-1
2,1,2,135,312,-1,0,-1
2,1,2,147,268,-1,0,-1
2,1,2,62,225,-1,0,-1
2,1,2,78,213,-1,0,-1
2,1,2,95,302,-1,0,-1
2,1,2,158,328,-1,0,-1
2,1,2,107,227,-1,0,-1
2,1,2,178,327,-1,0,-1
2,1,2,31,215,-1,0,-1
2,1,2,86,357,-1,0,-1
2,1,2,45,343,-1,0,-1
2,1,2,36,235,-1,0,-1
2,1,2,124,261,-1,0,-1
2,1,2,97,316,-1,0,-1
2,1,2,163,322,-1,0,-1
2,1,2,152,267,-1,0,-1
2,1,2,157,275,-1,0,-1
2,1,2,123,244,-1,0,-1
2,1,2,111,330,-1,0,-1
2,1,2,51,311,-1,0,-1
2,1,2,55,358,-1,0,-1
2,1,2,91,349,-1,0,-1
2,1,2,36,274,-1,0,-1
2,1,2,116,323,-1,0,-1
2,1,2,49,289,-1,0,-1
2,1,2,54,339,-1,0,-1
2,1,2,135,218,-1,0,-1
2,1,2,64,267,-1,0,-1
