age_band,num_people,max_vax,time_1,time_2,time_3,infection,infection_day
2,1,2,130,251,-1,0,-1
2,1,2,120,206,-1,0,-1
2,1,2,143,285,-1,0,-1
2,1,2,150,314,-1,0,-1
2,1,2,163,278,-1,0,-1
2,1,2,16,263,-1,0,-1
2,1,2,110,253,-1,0,-1
2,1,2,37,247,-1,0,-1
2,1,2,69,285,-1,0,-1
2,1,2,156,250,-1,0,-1
2,1,2,20,215,-1,0,-1
2,1,2,70,269,-1,0,-1
2,1,2,175,357,-1,0,-1
2,1,2,93,361,-1,0,-1
2,1,2,122,329,-1,0,-1
2,1,2,70,282,-1,0,-1
2,1,2,17,329,-1,0,-1
2,1,2,69,322,-1,0,-1
2,1,2,37,225,-1,0,-1
2,1,2,40,231,-1,0,-1
2,1,2,91,347,-1,0,-1
2,1,2,180,211,-1,0,-1
2,1,2,32,317,-1,0,-1
2,1,2,92,283,-1,0,-1
2,1,2,127,280,-1,0,-1
2,1,2,31,321,-1,0,-1
2,1,2,129,264,-1,0,-1
2,1,2,16,226,-1,0,-1
2,1,2,172,317,-1,0,-1
2,1,2,160,247,-1,0,-1
2,1,2,66,317,-1,0,-1
2,1,2,39,240,-1,0,-1
2,1,2,46,295,-1,0,-1
2,1,2,90,231,-1,0,-1
2,1,2,137,305,-1,0,-1
2,1,2,170,322,-1,0,-1
2,1,2,108,320,-1,0,-1
2,1,2,21,286,-1,0,-1
2,1,2,41,328,-1,0,-1
2,1,2,83,202,-1,0,-1
2,1,2,176,246,-1,0,-1
2,1,2,22,354,-1,0,-1
2,1,2,124,276,-1,0,-1
2,1,2,129,219,-1,0,-1
2,1,2,134,321,-1,0,-1
2,1,2,153,239,-1,0,-1
2,1,2,75,332,-1,0,-1
2,1,2,98,198,-1,0,-1
2,1,2,106,299,-1,0,-1
2,1,2,21,293,-1,0,-1
2,1,2,163,262,-1,0,-1
2,1,2,173,262,-1,0,-1
2,1,2,159,346,-1,0,-1
2,1,2,42,291,-1,0,-1
2,1,2,120,278,-1,0,-1
2,1,2,29,299,-1,0,-1
2,1,2,141,295,-1,0,-1
2,1,2,163,268,-1,0,-1
2,1,2,50,267,-1,0,-1
2,1,2,71,342,-1,0,-1
2,1,2,151,259,-1,0,-1
2,1,2,132,249,-1,0,-1
2,1,2,30,222,-1,0,-1
2,1,2,76,216,-1,0,-1
2,1,2,35,295,-1,0,-1
2,1,2,60,263,-1,0,-1
2,1,2,82,348,-1,0,-1
2,1,2,28,218,-1,0,-1
2,1,2,61,245,-1,0,-1
2,1,2,39,318,-1,0,-1
2,1,2,84,302,-1,0,-1
2,1,2,179,264,-1,0,-1
2,1,2,84,283,-1,0,-1
2,1,2,56,262,-1,0,-1
2,1,2,138,209,-1,0,-1
2,1,2,171,357,-1,0,-1
2,1,2,102,254,-1,0,-1
2,1,2,43,277,-1,0,-1
2,1,2,135,349,-1,0,-1
2,1,2,59,208,-1,0,-1
2,1,2,103,214,-1,0,-1
2,1,2,30,254,-1,0,-1
2,1,2,164,232,-1,0,-1
2,1,2,82,330,-1,0,-1
2,1,2,73,272,-1,0,-1
2,1,2,42,234,-1,0,-1
2,1,2,32,238,-1,0,-1
2,1,2,141,311,-1,0,-1
2,1,2,84,296,-1,0,-1
2,1,2,55,316,-1,0,-1
2,1,2,16,342,-1,0,-1
2,1,2,95,298,-1,0,-1
2,1,2,146,319,-1,0,-1
2,1,2,16,343,-1,0,-1
2,1,2,44,340,-1,0,-1
2,1,2,107,363,-1,0,-1
2,1,2,88,338,-1,0,-1
2,1,2,65,280,-1,0,-1
2,1,2,60,316,-1,0,-1
2,1,2,17,244,-1,0,-1
2,1,2,26,314,-1,0,-1
2,1,2,92,337,-1,0,-1
2,1,2,62,249,-1,0,-1
2,1,2,63,260,-1,0,-1
2,1,2,33,214,-1,0,-1
2,1,2,39,282,-1,0,-1
2,1,2,50,357,-1,0,-1
2,1,2,81,325,-1,0,-1
2,1,2,104,349,-1,0,-1
2,1,2,116,246,-1,0,-1
2,1,2,174,337,-1,0,-1
2,1,2,177,341,-1,0,-1
2,1,2,75,262,-1,0,-1
2,1,2,99,334,-1,0,-1
2,1,2,116,291,-1,0,-1
2,1,2,173,293,-1,0,-1
2,1,2,126,199,-1,0,-1
2,1,2,82,359,-1,0,-1
2,1,2,118,202,-1,0,-1
2,1,2,125,296,-1,0,-1
2,1,2,51,317,-1,0,-1
2,1,2,41,355,-1,0,-1
2,1,2,66,224,-1,0,-1
2,1,2,62,200,-1,0,-1
2,1,2,34,302,-1,0,-1
2,1,2,157,224,-1,0,-1
2,1,2,161,248,-1,0,-1
2,1,2,35,338,-1,0,-1
2,1,2,53,300,-1,0,-1
2,1,2,116,259,-1,0,-1
2,1,2,37,258,-1,0,-1
2,1,2,179,235,-1,0,-1
2,1,2,65,244,-1,0,-1
2,1,2,102,264,-1,0,-1
2,1,2,104,284,-1,0,-1
2,1,2,45,274,-1,0,-1
2,1,2,148,316,-1,0,-1
2,1,2,18,310,-1,0,-1
2,1,2,21,352,-1,0,-1
2,1,2,180,311,-1,0,-1
2,1,2,91,258,-1,0,-1
2,1,2,80,267,-1,0,-1
2,1,2,106,213,-1,0,-1
2,1,2,126,334,-1,0,-1
2,1,2,87,357,-1,0,-1
2,1,2,107,307,-1,0,-1
2,1,2,27,335,-1,0,-1
2,1,2,154,237,-1,0,-1
2,1,2,140,263,-1,0,-1
2,1,2,16,285,-1,0,-1
2,1,2,161,321,-1,0,-1
2,1,2,40,320,-1,0,-1
2,1,2,77,235,-1,0,-1
2,1,2,130,277,-1,0,-1
2,1,2,88,200,-1,0,-1
2,1,2,141,243,-1,0,-1
2,1,2,176,204,-1,0,-1
2,1,2,134,284,-1,0,-1
2,1,2,133,210,-1,0,-1
2,1,2,28,315,-1,0,-1
2,1,2,138,234,-1,0,-1
2,1,2,160,261,-1,0,-1
2,1,2,30,323,-1,0,-1
2,1,2,149,271,-1,0,-1
2,1,2,95,351,-1,0,-1
2,1,2,52,253,-1,0,-1
2,1,2,23,342,-1,0,-1
2,1,2,29,346,-1,0,-1
2,1,2,79,361,-1,0,-1
2,1,2,164,245,-1,0,-1
2,1,2,95,260,-1,0,-1
2,1,2,77,214,-1,0,-1
2,1,2,169,348,-1,0,-1
2,1,2,93,313,-1,0,-1
2,1,2,149,255,-1,0,-1
2,1,2,169,298,-1,0,-1
2,1,2,74,203,-1,0,-1
2,1,2,152,257,-1,0,-1
2,1,2,147,269,-1,0,-1
2,1,2,96,323,-1,0,-1
2,1,2,136,327,-1,0,-1
2,1,2,56,333,-1,0,-1
2,1,2,112,207,-1,0,-1
2,1,2,51,303,-1,0,-1
2,1,2,80,319,-1,0,-1
2,1,2,45,336,-1,0,-1
2,1,2,67,361,-1,0,-1
2,1,2,35,243,-1,0,-1
2,1,2,178,250,-1,0,-1
2,1,2,50,346,-1,0,-1
2,1,2,92,240,-1,0,-1
2,1,2,49,207,-1,0,-1
2,1,2,102,334,-1,0,-1
2,1,2,68,224,-1,0,-1
2,1,2,143,232,-1,0,-1
2,1,2,114,285,-1,0,-1
2,1,2,121,256,-1,0,-1
2,1,2,75,331,-1,0,-1
2,1,2,147,289,-1,0,-1
2,1,2,21,249,-1,0,-1
2,1,2,171,323,-1,0,-1
2,1,2,118,262,-1,0,-1
2,1,2,130,248,-1,0,-1
2,1,2,80,343,-1,0,-1
2,1,2,26,298,-1,0,-1
2,1,2,142,344,-1,0,-1
2,1,2,118,201,-1,0,-1
2,1,2,36,251,-1,0,-1
2,1,2,40,295,-1,0,-1
2,1,2,89,235,-1,0,-1
2,1,2,133,200,-1,0,-1
2,1,2,85,239,-1,0,-1
2,1,2,130,227,-1,0,-1
2,1,2,160,299,-1,0,-1
2,1,2,69,349,-1,0,-1
2,1,2,52,216,-1,0,-1
2,1,2,54,297,-1,0,-1
2,1,2,159,271,-1,0,-1
2,1,2,91,331,-1,0,-1
2,1,2,43,304,-1,0,-1
2,1,2,92,289,-1,0,-1
2,1,2,92,359,-1,0,-1
2,1,2,61,202,-1,0,-1
2,1,2,165,339,-1,0,-1
2,1,2,51,228,-1,0,-1
2,1,2,36,309,-1,0,-1
2,1,2,50,315,-1,0,-1
2,1,2,124,258,-1,0,-1
2,1,2,66,292,-1,0,-1
2,1,2,81,328,-1,0,-1
2,1,2,96,350,-1,0,-1
2,1,2,31,210,-1,0,-1
2,1,2,171,324,-1,0,-1
2,1,2,173,203,-1,0,-1
2,1,2,87,258,-1,0,-1
2,1,2,141,278,-1,0,-1
2,1,2,29,305,-1,0,-1
2,1,2,85,240,-1,0,-1
2,1,2,50,316,-1,0,-1
2,1,2,112,281,-1,0,-1
2,1,2,149,253,-1,0,-1
2,1,2,118,255,-1,0,-1
2,1,2,175,203,-1,0,-1
2,1,2,115,211,-1,0,-1
2,1,2,123,313,-1,0,-1
2,1,2,44,267,-1,0,-1
2,1,2,44,282,-1,0,-1
2,1,2,62,294,-1,0,-1
2,1,2,125,291,-1,0,-1
2,1,2,149,234,-1,0,-1
2,1,2,93,352,-1,0,-1
2,1,2,123,354,-1,0,-1
2,1,2,27,311,-1,0,-1
2,1,2,18,315,-1,0,-1
2,1,2,128,332,-1,0,-1
2,1,2,152,205,-1,0,-1
2,1,2,46,254,-1,0,-1
2,1,2,82,242,-1,0,-1
2,1,2,163,215,-1,0,-1
2,1,2,166,217,-1,0,-1
2,1,2,146,302,-1,0,-1
2,1,2,34,290,-1,0,-1
2,1,2,39,337,-1,0,-1
2,1,2,146,247,-1,0,-1
2,1,2,36,286,-1,0,-1
2,1,2,67,218,-1,0,-1
2,1,2,66,279,-1,0,-1
2,1,2,53,332,-1,0,-1
2,1,2,29,299,-1,0,-1
2,1,2,144,362,-1,0,-1
2,1,2,85,332,-1,0,-1
2,1,2,114,354,-1,0,-1
2,1,2,50,232,-1,0,-1
2,1,2,153,295,-1,0,-1
2,1,2,30,207,-1,0,-1
2,1,2,29,229,-1,0,-1
2,1,2,18,279,-1,0,-1
2,1,2,132,283,-1,0,-1
2,1,2,125,278,-1,0,-1
2,1,2,115,214,-1,0,-1
2,1,2,77,198,-1,0,-1
2,1,2,177,213,-1,0,-1
2,1,2,34,330,-1,0,-1
2,1,2,17,363,-1,0,-1
2,1,2,162,238,-1,0,-1
2,1,2,123,250,-1,0,-1
2,1,2,72,325,-1,0,-1
2,1,2,88,209,-1,0,-1
2,1,2,124,306,-1,0,-1
2,1,2,82,355,-1,0,-1
2,1,2,142,363,-1,0,-1
2,1,2,89,244,-1,0,-1
2,1,2,56,232,-1,0,-1
2,1,2,74,266,-1,0,-1
2,1,2,149,277,-1,0,-1
2,1,2,24,253,-1,0,-1
2,1,2,57,304,-1,0,-1
2,1,2,163,306,-1,0,-1
2,1,2,58,232,-1,0,-1
2,1,2,27,242,-1,0,-1
2,1,2,135,209,-1,0,-1
2,1,2,22,237,-1,0,-1
2,1,2,178,213,-1,0,-1
2,1,2,95,333,-1,0,-1
2,1,2,47,245,-1,0,-1
2,1,2,110,212,-1,0,-1
2,1,2,165,359,-1,0,-1
2,1,2,117,234,-1,0,-1
2,1,2,93,224,-1,0,-1
2,1,2,157,287,-1,0,-1
2,1,2,93,241,-1,0,-1
2,1,2,33,346,-1,0,-1
2,1,2,56,326,-1,0,-1
2,1,2,83,322,-1,0,-1
2,1,2,179,228,-1,0,-1
2,1,2,84,280,-1,0,-1
2,1,2,75,358,-1,0,-1
2,1,2,38,296,-1,0,-1
2,1,2,154,200,-1,0,-1
2,1,2,18,211,-1,0,-1
2,1,2,159,283,-1,0,-1
2,1,2,133,226,-1,0,-1
2,1,2,51,360,-1,0,-1
2,1,2,45,260,-1,0,-1
2,1,2,154,228,-1,0,-1
2,1,2,30,349,-1,0,-1
2,1,2,85,268,-1,0,-1
2,1,2,25,306,-1,0,-1
2,1,2,26,355,-1,0,-1
2,1,2,83,214,-1,0,-1
2,1,2,142,321,-1,0,-1
2,1,2,137,230,-1,0,-1
2,1,2,142,287,-1,0,-1
2,1,2,144,280,-1,0,-1
2,1,2,42,296,-1,0,-1
2,1,2,120,268,-1,0,-1
2,1,2,128,294,-1,0,-1
2,1,2,62,270,-1,0,-1
2,1,2,144,222,-1,0,-1
2,1,2,173,258,-1,0,-1
2,1,2,64,341,-1,0,-1
2,1,2,115,335,-1,0,-1
2,1,2,19,362,-1,0,-1
2,1,2,134,258,-1,0,-1
2,1,2,52,241,-1,0,-1
2,1,2,17,268,-1,0,-1
2,1,2,22,230,-1,0,-1
2,1,2,56,330,-1,0,-1
2,1,2,48,241,-1,0,-1
2,1,2,54,291,-1,0,-1
2,1,2,96,278,-1,0,-1
2,1,2,83,240,-1,0,-1
2,1,2,159,200,-1,0,-1
2,1,2,81,254,-1,0,-1
2,1,2,20,345,-1,0,-1
2,1,2,173,357,-1,0,-1
2,1,2,96,222,-1,0,-1
2,1,2,135,288,-1,0,-1
2,1,2,64,202,-1,0,-1
2,1,2,155,208,-1,0,-1
2,1,2,93,360,-1,0,-1
2,1,2,154,324,-1,0,-1
2,1,2,58,219,-1,0,-1
2,1,2,135,355,-1,0,-1
2,1,2,168,211,-1,0,-1
2,1,2,155,322,-1,0,-1
2,1,2,63,250,-1,0,-1
2,1,2,93,286,-1,0,-1
2,1,2,69,356,-1,0,-1
2,1,2,20,272,-1,0,-1
2,1,2,145,246,-1,0,-1
2,1,2,44,292,-1,0,-1
2,1,2,129,201,-1,0,-1
2,1,2,55,306,-1,0,-1
2,1,2,87,248,-1,0,-1
2,1,2,178,255,-1,0,-1
2,1,2,113,236,-1,0,-1
2,1,2,64,327,-1,0,-1
2,1,2,127,323,-1,0,-1
2,1,2,124,346,-1,0,-1
2,1,2,31,228,-1,0,-1
2,1,2,148,358,-1,0,-1
2,1,2,180,353,-1,0,-1
2,1,2,32,208,-1,0,-1
2,1,2,104,340,-1,0,-1
2,1,2,127,239,-1,0,-1
2,1,2,165,242,-1,0,-1
2,1,2,154,273,-1,0,-1
2,1,2,41,362,-1,0,-1
2,1,2,124,350,-1,0,-1
2,1,2,24,277,-1,0,-1
2,1,2,157,340,-1,0,-1
2,1,2,148,262,-1,0,-1
2,1,2,151,261,-1,0,-1
2,1,2,123,277,-1,0,-1
2,1,2,146,204,-1,0,-1
2,1,2,39,232,-1,0,-1
2,1,2,114,218,-1,0,-1
2,1,2,115,341,-1,0,-1
2,1,2,65,296,-1,0,-1
2,1,2,95,231,-1,0,-1
2,1,2,58,295,-1,0,-1
2,1,2,178,229,-1,0,-1
2,1,2,108,247,-1,0,-1
2,1,2,101,291,-1,0,-1
2,1,2,169,210,-1,0,-1
2,1,2,38,264,-1,0,-1
2,1,2,75,253,-1,0,-1
2,1,2,83,235,-1,0,-1
2,1,2,78,359,-1,0,-1
2,1,2,40,356,-1,0,-1
2,1,2,96,357,-1,0,-1
2,1,2,87,237,-1,0,-1
2,1,2,62,291,-1,0,-1
2,1,2,146,199,-1,0,-1
2,1,2,118,255,-1,0,-1
2,1,2,164,252,-1,0,-1
