age_band,num_people,max_vax,time_1,time_2,time_3,infection,infection_day
2,1,2,7,35,-1,0,-1
2,1,2,17,45,-1,0,-1
2,1,2,20,48,-1,0,-1
2,1,2,1,29,-1,0,-1
2,1,2,12,40,-1,0,-1
2,1,2,14,42,-1,0,-1
2,1,2,10,38,-1,0,-1
2,1,2,20,48,-1,0,-1
2,1,2,17,45,-1,0,-1
2,1,2,20,48,-1,0,-1
2,1,2,15,43,-1,0,-1
2,1,2,1,29,-1,0,-1
2,1,2,11,39,-1,0,-1
2,1,2,5,33,-1,0,-1
2,1,2,5,33,-1,0,-1
2,1,2,22,50,-1,0,-1
2,1,2,14,42,-1,0,-1
2,1,2,11,39,-1,0,-1
2,1,2,22,50,-1,0,-1
2,1,2,5,33,-1,0,-1
2,1,2,0,28,-1,0,-1
2,1,2,6,34,-1,0,-1
2,1,2,10,38,-1,0,-1
2,1,2,7,35,-1,0,-1
2,1,2,2,30,-1,0,-1
2,1,2,21,49,-1,0,-1
2,1,2,5,33,-1,0,-1
2,1,2,12,40,-1,0,-1
2,1,2,13,41,-1,0,-1
2,1,2,11,39,-1,0,-1
2,1,2,11,39,-1,0,-1
2,1,2,3,31,-1,0,-1
2,1,2,12,40,-1,0,-1
2,1,2,14,42,-1,0,-1
2,1,2,4,32,-1,0,-1
2,1,2,1,29,-1,0,-1
2,1,2,13,41,-1,0,-1
2,1,2,18,46,-1,0,-1
2,1,2,5,33,-1,0,-1
2,1,2,16,44,-1,0,-1
2,1,2,7,35,-1,0,-1
2,1,2,19,47,-1,0,-1
2,1,2,23,51,-1,0,-1
2,1,2,3,31,-1,0,-1
2,1,2,11,39,-1,0,-1
2,1,2,16,44,-1,0,-1
2,1,2,5,33,-1,0,-1
2,1,2,16,44,-1,0,-1
2,1,2,4,32,-1,0,-1
2,1,2,8,36,-1,0,-1
2,1,2,13,41,-1,0,-1
2,1,2,3,31,-1,0,-1
2,1,2,17,45,-1,0,-1
2,1,2,1,29,-1,0,-1
2,1,2,12,40,-1,0,-1
2,1,2,9,37,-1,0,-1
2,1,2,8,36,-1,0,-1
2,1,2,11,39,-1,0,-1
2,1,2,20,48,-1,0,-1
2,1,2,8,36,-1,0,-1
2,1,2,6,34,-1,0,-1
2,1,2,8,36,-1,0,-1
2,1,2,19,47,-1,0,-1
2,1,2,15,43,-1,0,-1
2,1,2,14,42,-1,0,-1
2,1,2,20,48,-1,0,-1
2,1,2,13,41,-1,0,-1
2,1,2,11,39,-1,0,-1
2,1,2,5,33,-1,0,-1
2,1,2,5,33,-1,0,-1
2,1,2,11,39,-1,0,-1
2,1,2,16,44,-1,0,-1
2,1,2,16,44,-1,0,-1
2,1,2,19,47,-1,0,-1
2,1,2,5,33,-1,0,-1
2,1,2,16,44,-1,0,-1
2,1,2,15,43,-1,0,-1
2,1,2,1,29,-1,0,-1
2,1,2,18,46,-1,0,-1
2,1,2,9,37,-1,0,-1
2,1,2,21,49,-1,0,-1
2,1,2,5,33,-1,0,-1
2,1,2,15,43,-1,0,-1
2,1,2,15,43,-1,0,-1
2,1,2,0,28,-1,0,-1
2,1,2,13,41,-1,0,-1
2,1,2,12,40,-1,0,-1
2,1,2,16,44,-1,0,-1
2,1,2,2,30,-1,0,-1
2,1,2,6,34,-1,0,-1
2,1,2,18,46,-1,0,-1
2,1,2,23,51,-1,0,-1
2,1,2,9,37,-1,0,-1
2,1,2,23,51,-1,0,-1
2,1,2,17,45,-1,0,-1
2,1,2,16,44,-1,0,-1
2,1,2,5,33,-1,0,-1
2,1,2,3,31,-1,0,-1
2,1,2,1,29,-1,0,-1
2,1,2,23,51,-1,0,-1
2,1,2,15,43,-1,0,-1
2,1,2,6,34,-1,0,-1
2,1,2,6,34,-1,0,-1
2,1,2,3,31,-1,0,-1
2,1,2,3,31,-1,0,-1
2,1,2,21,49,-1,0,-1
2,1,2,16,44,-1,0,-1
2,1,2,0,28,-1,0,-1
2,1,2,11,39,-1,0,-1
2,1,2,7,35,-1,0,-1
2,1,2,11,39,-1,0,-1
2,1,2,2,30,-1,0,-1
2,1,2,2,30,-1,0,-1
2,1,2,18,46,-1,0,-1
2,1,2,0,28,-1,0,-1
2,1,2,10,38,-1,0,-1
2,1,2,14,42,-1,0,-1
2,1,2,16,44,-1,0,-1
2,1,2,6,34,-1,0,-1
2,1,2,6,34,-1,0,-1
2,1,2,15,43,-1,0,-1
2,1,2,16,44,-1,0,-1
2,1,2,10,38,-1,0,-1
2,1,2,14,42,-1,0,-1
2,1,2,12,40,-1,0,-1
2,1,2,20,48,-1,0,-1
2,1,2,13,41,-1,0,-1
2,1,2,3,31,-1,0,-1
2,1,2,3,31,-1,0,-1
2,1,2,3,31,-1,0,-1
2,1,2,21,49,-1,0,-1
2,1,2,22,50,-1,0,-1
2,1,2,12,40,-1,0,-1
2,1,2,5,33,-1,0,-1
2,1,2,10,38,-1,0,-1
2,1,2,15,43,-1,0,-1
2,1,2,11,39,-1,0,-1
2,1,2,8,36,-1,0,-1
2,1,2,11,39,-1,0,-1
2,1,2,12,40,-1,0,-1
2,1,2,13,41,-1,0,-1
2,1,2,0,28,-1,0,-1
2,1,2,6,34,-1,0,-1
2,1,2,3,31,-1,0,-1
2,1,2,8,36,-1,0,-1
2,1,2,23,51,-1,0,-1
2,1,2,7,35,-1,0,-1
2,1,2,4,32,-1,0,-1
2,1,2,4,32,-1,0,-1
2,1,2,23,51,-1,0,-1
2,1,2,1,29,-1,0,-1
2,1,2,5,33,-1,0,-1
2,1,2,15,43,-1,0,-1
2,1,2,1,29,-1,0,-1
2,1,2,17,45,-1,0,-1
2,1,2,18,46,-1,0,-1
2,1,2,22,50,-1,0,-1
2,1,2,14,42,-1,0,-1
2,1,2,16,44,-1,0,-1
2,1,2,16,44,-1,0,-1
2,1,2,4,32,-1,0,-1
2,1,2,6,34,-1,0,-1
2,1,2,23,51,-1,0,-1
2,1,2,11,39,-1,0,-1
2,1,2,6,34,-1,0,-1
2,1,2,20,48,-1,0,-1
2,1,2,17,45,-1,0,-1
2,1,2,4,32,-1,0,-1
2,1,2,10,38,-1,0,-1
2,1,2,4,32,-1,0,-1
2,1,2,19,47,-1,0,-1
2,1,2,11,39,-1,0,-1
2,1,2,1,29,-1,0,-1
2,1,2,8,36,-1,0,-1
2,1,2,7,35,-1,0,-1
2,1,2,21,49,-1,0,-1
2,1,2,18,46,-1,0,-1
2,1,2,16,44,-1,0,-1
2,1,2,14,42,-1,0,-1
2,1,2,9,37,-1,0,-1
2,1,2,4,32,-1,0,-1
2,1,2,11,39,-1,0,-1
2,1,2,5,33,-1,0,-1
2,1,2,5,33,-1,0,-1
2,1,2,10,38,-1,0,-1
2,1,2,13,41,-1,0,-1
2,1,2,19,47,-1,0,-1
2,1,2,7,35,-1,0,-1
2,1,2,7,35,-1,0,-1
2,1,2,20,48,-1,0,-1
2,1,2,12,40,-1,0,-1
2,1,2,1,29,-1,0,-1
2,1,2,15,43,-1,0,-1
2,1,2,17,45,-1,0,-1
2,1,2,0,28,-1,0,-1
2,1,2,23,51,-1,0,-1
2,1,2,19,47,-1,0,-1
2,1,2,5,33,-1,0,-1
2,1,2,10,38,-1,0,-1
2,1,2,20,48,-1,0,-1
2,1,2,14,42,-1,0,-1
2,1,2,17,45,-1,0,-1
2,1,2,15,43,-1,0,-1
2,1,2,8,36,-1,0,-1
2,1,2,10,38,-1,0,-1
2,1,2,11,39,-1,0,-1
2,1,2,23,51,-1,0,-1
2,1,2,22,50,-1,0,-1
2,1,2,12,40,-1,0,-1
2,1,2,19,47,-1,0,-1
2,1,2,14,42,-1,0,-1
2,1,2,13,41,-1,0,-1
2,1,2,11,39,-1,0,-1
2,1,2,0,28,-1,0,-1
2,1,2,2,30,-1,0,-1
2,1,2,16,44,-1,0,-1
2,1,2,7,35,-1,0,-1
2,1,2,1,29,-1,0,-1
2,1,2,14,42,-1,0,-1
2,1,2,19,47,-1,0,-1
2,1,2,15,43,-1,0,-1
2,1,2,19,47,-1,0,-1
2,1,2,20,48,-1,0,-1
2,1,2,18,46,-1,0,-1
2,1,2,22,50,-1,0,-1
2,1,2,22,50,-1,0,-1
2,1,2,11,39,-1,0,-1
2,1,2,0,28,-1,0,-1
2,1,2,2,30,-1,0,-1
2,1,2,6,34,-1,0,-1
2,1,2,2,30,-1,0,-1
2,1,2,15,43,-1,0,-1
2,1,2,11,39,-1,0,-1
2,1,2,21,49,-1,0,-1
2,1,2,0,28,-1,0,-1
2,1,2,22,50,-1,0,-1
2,1,2,2,30,-1,0,-1
2,1,2,15,43,-1,0,-1
2,1,2,8,36,-1,0,-1
2,1,2,1,29,-1,0,-1
2,1,2,17,45,-1,0,-1
2,1,2,4,32,-1,0,-1
2,1,2,1,29,-1,0,-1
2,1,2,15,43,-1,0,-1
2,1,2,6,34,-1,0,-1
2,1,2,12,40,-1,0,-1
2,1,2,1,29,-1,0,-1
2,1,2,23,51,-1,0,-1
2,1,2,16,44,-1,0,-1
2,1,2,2,30,-1,0,-1
2,1,2,15,43,-1,0,-1
2,1,2,21,49,-1,0,-1
2,1,2,21,49,-1,0,-1
2,1,2,22,50,-1,0,-1
2,1,2,22,50,-1,0,-1
2,1,2,3,31,-1,0,-1
2,1,2,17,45,-1,0,-1
2,1,2,22,50,-1,0,-1
2,1,2,15,43,-1,0,-1
2,1,2,2,30,-1,0,-1
2,1,2,3,31,-1,0,-1
2,1,2,18,46,-1,0,-1
2,1,2,19,47,-1,0,-1
2,1,2,3,31,-1,0,-1
2,1,2,8,36,-1,0,-1
2,1,2,1,29,-1,0,-1
2,1,2,13,41,-1,0,-1
2,1,2,16,44,-1,0,-1
2,1,2,20,48,-1,0,-1
2,1,2,2,30,-1,0,-1
2,1,2,5,33,-1,0,-1
2,1,2,22,50,-1,0,-1
2,1,2,18,46,-1,0,-1
2,1,2,7,35,-1,0,-1
2,1,2,5,33,-1,0,-1
2,1,2,6,34,-1,0,-1
2,1,2,19,47,-1,0,-1
2,1,2,7,35,-1,0,-1
2,1,2,8,36,-1,0,-1
2,1,2,22,50,-1,0,-1
2,1,2,0,28,-1,0,-1
2,1,2,3,31,-1,0,-1
2,1,2,21,49,-1,0,-1
2,1,2,0,28,-1,0,-1
2,1,2,5,33,-1,0,-1
2,1,2,19,47,-1,0,-1
2,1,2,6,34,-1,0,-1
2,1,2,15,43,-1,0,-1
2,1,2,18,46,-1,0,-1
2,1,2,19,47,-1,0,-1
2,1,2,14,42,-1,0,-1
2,1,2,6,34,-1,0,-1
2,1,2,0,28,-1,0,-1
2,1,2,16,44,-1,0,-1
2,1,2,13,41,-1,0,-1
2,1,2,17,45,-1,0,-1
2,1,2,2,30,-1,0,-1
2,1,2,15,43,-1,0,-1
2,1,2,20,48,-1,0,-1
2,1,2,18,46,-1,0,-1
2,1,2,8,36,-1,0,-1
2,1,2,14,42,-1,0,-1
2,1,2,22,50,-1,0,-1
2,1,2,10,38,-1,0,-1
2,1,2,9,37,-1,0,-1
2,1,2,5,33,-1,0,-1
2,1,2,13,41,-1,0,-1
2,1,2,21,49,-1,0,-1
2,1,2,0,28,-1,0,-1
2,1,2,3,31,-1,0,-1
2,1,2,0,28,-1,0,-1
2,1,2,9,37,-1,0,-1
2,1,2,11,39,-1,0,-1
2,1,2,7,35,-1,0,-1
2,1,2,18,46,-1,0,-1
2,1,2,10,38,-1,0,-1
2,1,2,12,40,-1,0,-1
2,1,2,23,51,-1,0,-1
2,1,2,6,34,-1,0,-1
2,1,2,21,49,-1,0,-1
2,1,2,17,45,-1,0,-1
2,1,2,10,38,-1,0,-1
2,1,2,19,47,-1,0,-1
2,1,2,13,41,-1,0,-1
2,1,2,6,34,-1,0,-1
2,1,2,0,28,-1,0,-1
2,1,2,19,47,-1,0,-1
2,1,2,6,34,-1,0,-1
2,1,2,11,39,-1,0,-1
2,1,2,15,43,-1,0,-1
2,1,2,0,28,-1,0,-1
2,1,2,9,37,-1,0,-1
2,1,2,16,44,-1,0,-1
2,1,2,6,34,-1,0,-1
2,1,2,12,40,-1,0,-1
2,1,2,7,35,-1,0,-1
2,1,2,3,31,-1,0,-1
2,1,2,21,49,-1,0,-1
2,1,2,12,40,-1,0,-1
2,1,2,9,37,-1,0,-1
2,1,2,13,41,-1,0,-1
2,1,2,9,37,-1,0,-1
2,1,2,2,30,-1,0,-1
2,1,2,2,30,-1,0,-1
2,1,2,9,37,-1,0,-1
2,1,2,17,45,-1,0,-1
2,1,2,19,47,-1,0,-1
2,1,2,5,33,-1,0,-1
