age_band,num_people,max_vax,time_1,time_2,time_3,infection,infection_day
2,1,2,126,316,-1,0,-1
2,1,2,66,239,-1,0,-1
2,1,2,93,349,-1,0,-1
2,1,2,54,240,-1,0,-1
2,1,2,137,340,-1,0,-1
2,1,2,138,198,-1,0,-1
2,1,2,77,347,-1,0,-1
2,1,2,71,360,-1,0,-1
2,1,2,50,207,-1,0,-1
2,1,2,124,255,-1,0,-1
2,1,2,135,252,-1,0,-1
2,1,2,138,205,-1,0,-1
2,1,2,152,316,-1,0,-1
2,1,2,137,351,-1,0,-1
2,1,2,145,325,-1,0,-1
2,1,2,88,232,-1,0,-1
2,1,2,25,248,-1,0,-1
2,1,2,92,295,-1,0,-1
2,1,2,141,237,-1,0,-1
2,1,2,19,208,-1,0,-1
2,1,2,172,213,-1,0,-1
2,1,2,45,360,-1,0,-1
2,1,2,154,265,-1,0,-1
2,1,2,179,231,-1,0,-1
2,1,2,172,273,-1,0,-1
2,1,2,27,234,-1,0,-1
2,1,2,117,264,-1,0,-1
2,1,2,28,237,-1,0,-1
2,1,2,162,340,-1,0,-1
2,1,2,86,342,-1,0,-1
2,1,2,165,301,-1,0,-1
2,1,2,18,228,-1,0,-1
2,1,2,133,340,-1,0,-1
2,1,2,76,208,-1,0,-1
2,1,2,98,310,-1,0,-1
2,1,2,76,345,-1,0,-1
2,1,2,100,312,-1,0,-1
2,1,2,156,254,-1,0,-1
2,1,2,158,269,-1,0,-1
2,1,2,54,299,-1,0,-1
2,1,2,53,209,-1,0,-1
2,1,2,25,334,-1,0,-1
2,1,2,141,278,-1,0,-1
2,1,2,88,244,-1,0,-1
2,1,2,135,275,-1,0,-1
2,1,2,55,262,-1,0,-1
2,1,2,102,320,-1,0,-1
2,1,2,132,271,-1,0,-1
2,1,2,64,232,-1,0,-1
2,1,2,42,337,-1,0,-1
2,1,2,150,213,-1,0,-1
2,1,2,155,253,-1,0,-1
2,1,2,135,292,-1,0,-1
2,1,2,156,273,-1,0,-1
2,1,2,70,344,-1,0,-1
2,1,2,103,222,-1,0,-1
2,1,2,53,363,-1,0,-1
2,1,2,86,253,-1,0,-1
2,1,2,123,248,-1,0,-1
2,1,2,34,288,-1,0,-1
2,1,2,68,246,-1,0,-1
2,1,2,92,259,-1,0,-1
2,1,2,141,298,-1,0,-1
2,1,2,41,316,-1,0,-1
2,1,2,82,355,-1,0,-1
2,1,2,34,252,-1,0,-1
2,1,2,70,281,-1,0,-1
2,1,2,43,303,-1,0,-1
2,1,2,115,250,-1,0,-1
2,1,2,77,330,-1,0,-1
2,1,2,157,207,-1,0,-1
2,1,2,24,223,-1,0,-1
2,1,2,118,327,-1,0,-1
2,1,2,120,208,-1,0,-1
2,1,2,121,223,-1,0,-1
2,1,2,121,359,-1,0,-1
2,1,2,35,275,-1,0,-1
2,1,2,142,270,-1,0,-1
2,1,2,40,320,-1,0,-1
2,1,2,178,335,-1,0,-1
2,1,2,56,211,-1,0,-1
2,1,2,87,303,-1,0,-1
2,1,2,143,256,-1,0,-1
2,1,2,66,251,-1,0,-1
2,1,2,171,264,-1,0,-1
2,1,2,19,304,-1,0,-1
2,1,2,30,202,-1,0,-1
2,1,2,112,280,-1,0,-1
2,1,2,106,274,-1,0,-1
2,1,2,148,351,-1,0,-1
2,1,2,20,322,-1,0,-1
2,1,2,120,331,-1,0,-1
2,1,2,51,279,-1,0,-1
2,1,2,101,226,-1,0,-1
2,1,2,30,280,-1,0,-1
2,1,2,180,271,-1,0,-1
2,1,2,27,328,-1,0,-1
2,1,2,175,204,-1,0,-1
2,1,2,116,345,-1,0,-1
2,1,2,124,219,-1,0,-1
2,1,2,74,346,-1,0,-1
2,1,2,155,239,-1,0,-1
2,1,2,73,341,-1,0,-1
2,1,2,17,330,-1,0,-1
2,1,2,128,222,-1,0,-1
2,1,2,174,361,-1,0,-1
2,1,2,145,296,-1,0,-1
2,1,2,91,341,-1,0,-1
2,1,2,65,245,-1,0,-1
2,1,2,158,296,-1,0,-1
2,1,2,77,289,-1,0,-1
2,1,2,28,244,-1,0,-1
2,1,2,165,219,-1,0,-1
2,1,2,124,316,-1,0,-1
2,1,2,162,311,-1,0,-1
2,1,2,169,198,-1,0,-1
2,1,2,148,271,-1,0,-1
2,1,2,36,334,-1,0,-1
2,1,2,38,361,-1,0,-1
2,1,2,70,300,-1,0,-1
2,1,2,147,237,-1,0,-1
2,1,2,46,294,-1,0,-1
2,1,2,18,320,-1,0,-1
2,1,2,140,318,-1,0,-1
2,1,2,48,268,-1,0,-1
2,1,2,139,358,-1,0,-1
2,1,2,111,238,-1,0,-1
2,1,2,17,265,-1,0,-1
