age_band,num_people,max_vax,time_1,time_2,time_3,infection,infection_day
2,1,2,77,260,-1,0,-1
2,1,2,137,227,-1,0,-1
2,1,2,149,229,-1,0,-1
2,1,2,90,263,-1,0,-1
2,1,2,60,273,-1,0,-1
2,1,2,75,238,-1,0,-1
2,1,2,141,295,-1,0,-1
2,1,2,104,288,-1,0,-1
2,1,2,152,294,-1,0,-1
2,1,2,166,290,-1,0,-1
2,1,2,89,219,-1,0,-1
2,1,2,43,241,-1,0,-1
2,1,2,124,234,-1,0,-1
2,1,2,81,334,-1,0,-1
2,1,2,172,291,-1,0,-1
2,1,2,98,234,-1,0,-1
2,1,2,38,337,-1,0,-1
2,1,2,95,271,-1,0,-1
2,1,2,164,243,-1,0,-1
2,1,2,130,230,-1,0,-1
2,1,2,118,278,-1,0,-1
2,1,2,59,216,-1,0,-1
2,1,2,172,308,-1,0,-1
2,1,2,53,228,-1,0,-1
2,1,2,82,267,-1,0,-1
2,1,2,131,283,-1,0,-1
2,1,2,68,294,-1,0,-1
2,1,2,122,334,-1,0,-1
2,1,2,100,284,-1,0,-1
2,1,2,113,356,-1,0,-1
2,1,2,91,239,-1,0,-1
2,1,2,144,219,-1,0,-1
2,1,2,135,350,-1,0,-1
2,1,2,64,279,-1,0,-1
2,1,2,47,290,-1,0,-1
2,1,2,83,325,-1,0,-1
2,1,2,172,285,-1,0,-1
2,1,2,172,310,-1,0,-1
2,1,2,123,302,-1,0,-1
2,1,2,105,260,-1,0,-1
2,1,2,57,255,-1,0,-1
2,1,2,133,353,-1,0,-1
2,1,2,103,220,-1,0,-1
2,1,2,73,344,-1,0,-1
2,1,2,86,334,-1,0,-1
2,1,2,89,359,-1,0,-1
2,1,2,159,291,-1,0,-1
2,1,2,90,236,-1,0,-1
2,1,2,158,347,-1,0,-1
2,1,2,170,348,-1,0,-1
2,1,2,42,248,-1,0,-1
2,1,2,164,266,-1,0,-1
2,1,2,161,227,-1,0,-1
2,1,2,60,345,-1,0,-1
2,1,2,134,330,-1,0,-1
2,1,2,46,330,-1,0,-1
2,1,2,41,298,-1,0,-1
2,1,2,100,342,-1,0,-1
2,1,2,82,267,-1,0,-1
2,1,2,92,297,-1,0,-1
2,1,2,37,222,-1,0,-1
2,1,2,80,240,-1,0,-1
2,1,2,43,358,-1,0,-1
2,1,2,163,267,-1,0,-1
2,1,2,85,253,-1,0,-1
2,1,2,155,235,-1,0,-1
2,1,2,103,348,-1,0,-1
2,1,2,136,297,-1,0,-1
2,1,2,170,273,-1,0,-1
2,1,2,115,286,-1,0,-1
