age_band,num_people,max_vax,time_1,time_2,time_3,time_4,infection,infection_day
2,1,2,65,234,-1,-1,0,-1
2,1,2,77,305,-1,-1,0,-1
2,1,2,83,223,-1,-1,0,-1
2,1,2,91,233,-1,-1,0,-1
2,1,2,57,337,-1,-1,0,-1
2,2,2,107,248,-1,-1,0,-1
2,1,2,165,221,-1,-1,0,-1
2,1,2,24,210,-1,-1,0,-1
2,1,2,149,239,-1,-1,0,-1
2,1,2,121,358,-1,-1,0,-1
2,1,2,76,219,-1,-1,0,-1
2,1,2,178,263,-1,-1,0,-1
2,1,2,40,354,-1,-1,0,-1
2,1,2,179,297,-1,-1,0,-1
2,1,2,106,357,-1,-1,0,-1
2,1,2,169,357,-1,-1,0,-1
2,1,2,72,292,-1,-1,0,-1
2,1,2,179,252,-1,-1,0,-1
2,1,2,125,329,-1,-1,0,-1
2,1,2,159,214,-1,-1,0,-1
2,1,2,119,249,-1,-1,0,-1
2,1,2,71,359,-1,-1,0,-1
2,1,2,74,253,-1,-1,0,-1
2,1,2,61,320,-1,-1,0,-1
2,1,2,117,314,-1,-1,0,-1
2,2,2,60,351,-1,-1,0,-1
2,1,2,50,252,-1,-1,0,-1
2,1,2,36,232,-1,-1,0,-1
2,1,2,116,237,-1,-1,0,-1
2,1,2,16,281,-1,-1,0,-1
2,1,2,22,354,-1,-1,0,-1
2,1,2,142,299,-1,-1,0,-1
2,1,2,54,252,-1,-1,0,-1
2,1,2,101,358,-1,-1,0,-1
2,1,2,172,256,-1,-1,0,-1
2,1,2,168,234,-1,-1,0,-1
2,1,2,18,334,-1,-1,0,-1
2,1,2,130,346,-1,-1,0,-1
2,1,2,150,251,-1,-1,0,-1
2,1,2,103,347,-1,-1,0,-1
2,1,2,142,249,-1,-1,0,-1
2,1,2,41,359,-1,-1,0,-1
2,2,2,46,319,-1,-1,0,-1
2,1,2,82,258,-1,-1,0,-1
2,1,2,166,351,-1,-1,0,-1
2,1,2,124,276,-1,-1,0,-1
2,1,2,163,268,-1,-1,0,-1
2,2,2,104,302,-1,-1,0,-1
2,1,2,135,205,-1,-1,0,-1
2,1,2,35,322,-1,-1,0,-1
2,1,2,130,318,-1,-1,0,-1
2,1,2,36,283,-1,-1,0,-1
2,1,2,169,252,-1,-1,0,-1
2,1,2,26,257,-1,-1,0,-1
2,1,2,163,213,-1,-1,0,-1
2,1,2,46,356,-1,-1,0,-1
2,1,2,132,342,-1,-1,0,-1
2,1,2,166,336,-1,-1,0,-1
2,1,2,52,297,-1,-1,0,-1
2,1,2,143,271,-1,-1,0,-1
2,1,2,52,332,-1,-1,0,-1
2,1,2,147,198,-1,-1,0,-1
2,1,2,60,253,-1,-1,0,-1
2,1,2,39,252,-1,-1,0,-1
2,1,2,68,283,-1,-1,0,-1
2,1,2,64,229,-1,-1,0,-1
2,1,2,92,201,-1,-1,0,-1
2,1,2,98,352,-1,-1,0,-1
2,1,2,24,281,-1,-1,0,-1
2,1,2,120,339,-1,-1,0,-1
2,1,2,16,262,-1,-1,0,-1
2,1,2,173,311,-1,-1,0,-1
2,1,2,181,217,-1,-1,0,-1
2,1,2,81,342,-1,-1,0,-1
2,1,2,111,293,-1,-1,0,-1
2,1,2,26,223,-1,-1,0,-1
2,1,2,142,322,-1,-1,0,-1
2,1,2,66,360,-1,-1,0,-1
2,1,2,79,354,-1,-1,0,-1
2,1,2,156,226,-1,-1,0,-1
2,1,2,33,255,-1,-1,0,-1
2,1,2,31,206,-1,-1,0,-1
2,1,2,167,235,-1,-1,0,-1
2,1,2,75,217,-1,-1,0,-1
2,1,2,147,321,-1,-1,0,-1
2,1,2,40,235,-1,-1,0,-1
2,1,2,104,287,-1,-1,0,-1
2,1,2,143,254,-1,-1,0,-1
2,1,2,60,231,-1,-1,0,-1
2,1,2,36,310,-1,-1,0,-1
2,1,2,161,343,-1,-1,0,-1
2,1,2,69,198,-1,-1,0,-1
2,1,2,143,256,-1,-1,0,-1
2,1,2,176,267,-1,-1,0,-1
2,1,2,40,331,-1,-1,0,-1
2,1,2,25,320,-1,-1,0,-1
2,1,2,34,228,-1,-1,0,-1
2,1,2,110,221,-1,-1,0,-1
2,1,2,118,272,-1,-1,0,-1
2,1,2,43,358,-1,-1,0,-1
2,1,2,129,361,-1,-1,0,-1
2,1,2,16,359,-1,-1,0,-1
2,1,2,164,215,-1,-1,0,-1
2,1,2,116,238,-1,-1,0,-1
2,1,2,52,361,-1,-1,0,-1
2,1,2,169,251,-1,-1,0,-1
2,1,2,55,284,-1,-1,0,-1
2,1,2,21,306,-1,-1,0,-1
2,1,2,175,300,-1,-1,0,-1
2,1,2,55,263,-1,-1,0,-1
2,1,2,155,275,-1,-1,0,-1
2,1,2,78,353,-1,-1,0,-1
2,1,2,17,329,-1,-1,0,-1
2,1,2,93,255,-1,-1,0,-1
2,1,2,46,346,-1,-1,0,-1
2,1,2,39,288,-1,-1,0,-1
2,1,2,174,249,-1,-1,0,-1
2,1,2,27,259,-1,-1,0,-1
2,1,2,140,305,-1,-1,0,-1
2,1,2,26,346,-1,-1,0,-1
2,1,2,92,215,-1,-1,0,-1
2,1,2,163,258,-1,-1,0,-1
2,1,2,148,226,-1,-1,0,-1
2,1,2,41,363,-1,-1,0,-1
2,1,2,94,226,-1,-1,0,-1
2,1,2,156,201,-1,-1,0,-1
2,1,2,82,221,-1,-1,0,-1
2,1,2,145,265,-1,-1,0,-1
2,1,2,111,342,-1,-1,0,-1
2,1,2,144,350,-1,-1,0,-1
2,1,2,137,334,-1,-1,0,-1
2,1,2,122,218,-1,-1,0,-1
2,1,2,153,273,-1,-1,0,-1
2,1,2,122,279,-1,-1,0,-1
2,1,2,29,290,-1,-1,0,-1
2,1,2,102,289,-1,-1,0,-1
2,1,2,148,308,-1,-1,0,-1
2,1,2,77,289,-1,-1,0,-1
2,1,2,156,211,-1,-1,0,-1
2,2,2,25,206,-1,-1,0,-1
2,1,2,36,305,-1,-1,0,-1
2,1,2,20,271,-1,-1,0,-1
2,1,2,62,230,-1,-1,0,-1
2,1,2,138,331,-1,-1,0,-1
2,1,2,173,206,-1,-1,0,-1
2,1,2,22,270,-1,-1,0,-1
2,1,2,154,299,-1,-1,0,-1
2,1,2,105,313,-1,-1,0,-1
2,1,2,86,251,-1,-1,0,-1
2,1,2,52,253,-1,-1,0,-1
2,1,2,96,252,-1,-1,0,-1
2,1,2,113,269,-1,-1,0,-1
2,2,2,146,272,-1,-1,0,-1
2,1,2,177,282,-1,-1,0,-1
2,1,2,161,287,-1,-1,0,-1
2,1,2,155,252,-1,-1,0,-1
2,1,2,109,355,-1,-1,0,-1
2,2,2,179,207,-1,-1,0,-1
2,1,2,86,291,-1,-1,0,-1
2,1,2,162,211,-1,-1,0,-1
2,1,2,94,246,-1,-1,0,-1
2,1,2,130,361,-1,-1,0,-1
2,1,2,58,242,-1,-1,0,-1
2,1,2,28,291,-1,-1,0,-1
2,1,2,65,352,-1,-1,0,-1
2,1,2,24,305,-1,-1,0,-1
2,1,2,61,254,-1,-1,0,-1
2,1,2,133,248,-1,-1,0,-1
2,1,2,51,320,-1,-1,0,-1
2,1,2,131,288,-1,-1,0,-1
2,1,2,35,199,-1,-1,0,-1
2,1,2,84,292,-1,-1,0,-1
2,1,2,55,249,-1,-1,0,-1
2,1,2,63,202,-1,-1,0,-1
2,1,2,100,200,-1,-1,0,-1
2,3,2,129,212,-1,-1,0,-1
2,1,2,118,199,-1,-1,0,-1
2,1,2,24,312,-1,-1,0,-1
2,1,2,121,202,-1,-1,0,-1
2,1,2,114,230,-1,-1,0,-1
2,1,2,116,261,-1,-1,0,-1
2,1,2,69,298,-1,-1,0,-1
2,1,2,30,285,-1,-1,0,-1
2,1,2,22,358,-1,-1,0,-1
2,1,2,150,201,-1,-1,0,-1
2,1,2,135,326,-1,-1,0,-1
2,1,2,30,292,-1,-1,0,-1
2,1,2,149,325,-1,-1,0,-1
